data_somministrazione,area,fascia_anagrafica,vaccinazioni,booster
2021-06-03,LIG,60-69,1915,0
2021-06-03,LIG,70-79,2024,0
2021-06-03,LIG,80-89,690,0
2021-06-03,LIG,90+,192,0
2021-06-03,LOM,05-11,0,0
2021-06-03,LOM,12-19,78,0
2021-06-03,LOM,20-29,965,0
2021-06-03,LOM,30-39,1726,0
2021-06-03,LOM,40-49,2765,0
2021-06-03,LOM,50-59,7208,0
2021-06-03,LOM,60-69,2284,0
2021-06-03,LOM,70-79,899,0
2021-06-03,LOM,80-89,689,0
2021-06-03,LOM,90+,371,0
2021-06-03,MAR,05-11,0,0
2021-06-03,MAR,12-19,44,0
2021-06-03,MAR,20-29,95,0
2021-06-03,MAR,30-39,129,0
2021-06-03,MAR,40-49,317,0
2021-06-03,MAR,50-59,442,0
2021-06-03,MAR,60-69,1121,0
2021-06-03,MAR,70-79,818,0
2021-06-03,MAR,80-89,226,0
2021-06-03,MAR,90+,99,0
2021-06-03,MOL,05-11,0,0
2021-06-03,MOL,12-19,18,0
2021-06-03,MOL,20-29,26,0
2021-06-03,MOL,30-39,43,0
2021-06-03,MOL,40-49,105,0
2021-06-03,MOL,50-59,268,0
2021-06-03,MOL,60-69,128,0
2021-06-03,MOL,70-79,14,0
2021-06-03,MOL,80-89,16,0
2021-06-03,MOL,90+,33,0
2021-06-03,PAB,05-11,0,0
2021-06-03,PAB,12-19,24,0
2021-06-03,PAB,20-29,193,0
2021-06-03,PAB,30-39,234,0
2021-06-03,PAB,40-49,266,0
2021-06-03,PAB,50-59,282,0
2021-06-03,PAB,60-69,176,0
2021-06-03,PAB,70-79,101,0
2021-06-03,PAB,80-89,26,0
2021-06-03,PAB,90+,13,0
2021-06-03,PAT,05-11,0,0
2021-06-03,PAT,12-19,7,0
2021-06-03,PAT,20-29,87,0
2021-06-03,PAT,30-39,130,0
2021-06-03,PAT,40-49,244,0
2021-06-03,PAT,50-59,367,0
2021-06-03,PAT,60-69,1231,0
2021-06-03,PAT,70-79,1444,0
2021-06-03,PAT,80-89,120,0
2021-06-03,PAT,90+,19,0
2021-06-03,PIE,05-11,0,0
2021-06-03,PIE,12-19,13,0
2021-06-03,PIE,20-29,210,0
2021-06-03,PIE,30-39,557,0
2021-06-03,PIE,40-49,772,0
2021-06-03,PIE,50-59,938,0
2021-06-03,PIE,60-69,2339,0
2021-06-03,PIE,70-79,1072,0
2021-06-03,PIE,80-89,180,0
2021-06-03,PIE,90+,115,0
2021-06-03,PUG,05-11,0,0
2021-06-03,PUG,12-19,325,0
2021-06-03,PUG,20-29,1049,0
2021-06-03,PUG,30-39,1264,0
2021-06-03,PUG,40-49,2817,0
2021-06-03,PUG,50-59,5511,0
2021-06-03,PUG,60-69,6282,0
2021-06-03,PUG,70-79,6959,0
2021-06-03,PUG,80-89,888,0
2021-06-03,PUG,90+,297,0
2021-06-03,SAR,05-11,0,0
2021-06-03,SAR,12-19,16,0
2021-06-03,SAR,20-29,192,0
2021-06-03,SAR,30-39,295,0
2021-06-03,SAR,40-49,712,0
2021-06-03,SAR,50-59,1081,0
2021-06-03,SAR,60-69,1616,0
2021-06-03,SAR,70-79,2176,0
2021-06-03,SAR,80-89,284,0
2021-06-03,SAR,90+,66,0
2021-06-03,SIC,05-11,0,0
2021-06-03,SIC,12-19,555,0
2021-06-03,SIC,20-29,1159,0
2021-06-03,SIC,30-39,1309,0
2021-06-03,SIC,40-49,2556,0
2021-06-03,SIC,50-59,3326,0
2021-06-03,SIC,60-69,3075,0
2021-06-03,SIC,70-79,3066,0
2021-06-03,SIC,80-89,778,0
2021-06-03,SIC,90+,231,0
2021-06-03,TOS,05-11,0,0
2021-06-03,TOS,12-19,83,0
2021-06-03,TOS,20-29,649,0
2021-06-03,TOS,30-39,556,0
2021-06-03,TOS,40-49,883,0
2021-06-03,TOS,50-59,1187,0
2021-06-03,TOS,60-69,3537,0
2021-06-03,TOS,70-79,764,0
2021-06-03,TOS,80-89,97,0
2021-06-03,TOS,90+,11,0
2021-06-03,UMB,05-11,0,0
2021-06-03,UMB,12-19,2,0
2021-06-03,UMB,20-29,13,0
2021-06-03,UMB,30-39,43,0
2021-06-03,UMB,40-49,36,0
2021-06-03,UMB,50-59,134,0
2021-06-03,UMB,60-69,65,0
2021-06-03,UMB,70-79,115,0
2021-06-03,UMB,80-89,49,0
2021-06-03,UMB,90+,24,0
2021-06-03,VDA,05-11,0,0
2021-06-03,VDA,12-19,8,0
2021-06-03,VDA,20-29,14,0
2021-06-03,VDA,30-39,26,0
2021-06-03,VDA,40-49,36,0
2021-06-03,VDA,50-59,54,0
2021-06-03,VDA,60-69,20,0
2021-06-03,VDA,70-79,238,0
2021-06-03,VDA,80-89,30,0
2021-06-03,VDA,90+,16,0
2021-06-03,VEN,05-11,0,0
2021-06-03,VEN,12-19,48,0
2021-06-03,VEN,20-29,729,0
2021-06-03,VEN,30-39,1171,0
2021-06-03,VEN,40-49,2413,0
2021-06-03,VEN,50-59,4322,0
2021-06-03,VEN,60-69,2888,0
2021-06-03,VEN,70-79,3000,0
2021-06-03,VEN,80-89,250,0
2021-06-03,VEN,90+,135,0
2021-06-04,ABR,05-11,0,0
2021-06-04,ABR,12-19,71,0
2021-06-04,ABR,20-29,221,0
2021-06-04,ABR,30-39,382,0
2021-06-04,ABR,40-49,755,0
2021-06-04,ABR,50-59,1192,0
2021-06-04,ABR,60-69,1211,0
2021-06-04,ABR,70-79,982,0
2021-06-04,ABR,80-89,289,0
2021-06-04,ABR,90+,123,0
2021-06-04,BAS,05-11,0,0
2021-06-04,BAS,12-19,15,0
2021-06-04,BAS,20-29,111,0
2021-06-04,BAS,30-39,133,0
2021-06-04,BAS,40-49,184,0
2021-06-04,BAS,50-59,205,0
2021-06-04,BAS,60-69,131,0
2021-06-04,BAS,70-79,289,0
2021-06-04,BAS,80-89,21,0
2021-06-04,BAS,90+,4,0
2021-06-04,CAL,05-11,0,0
2021-06-04,CAL,12-19,80,0
2021-06-04,CAL,20-29,635,0
2021-06-04,CAL,30-39,766,0
2021-06-04,CAL,40-49,1324,0
2021-06-04,CAL,50-59,1423,0
2021-06-04,CAL,60-69,1553,0
2021-06-04,CAL,70-79,862,0
2021-06-04,CAL,80-89,300,0
2021-06-04,CAL,90+,66,0
2021-06-04,CAM,05-11,0,0
2021-06-04,CAM,12-19,1282,0
2021-06-04,CAM,20-29,1153,0
2021-06-04,CAM,30-39,1167,0
2021-06-04,CAM,40-49,1890,0
2021-06-04,CAM,50-59,5538,0
2021-06-04,CAM,60-69,1415,0
2021-06-04,CAM,70-79,674,0
2021-06-04,CAM,80-89,454,0
2021-06-04,CAM,90+,213,0
2021-06-04,EMR,05-11,0,0
2021-06-04,EMR,12-19,205,0
2021-06-04,EMR,20-29,1972,0
2021-06-04,EMR,30-39,2096,0
2021-06-04,EMR,40-49,2426,0
2021-06-04,EMR,50-59,2329,0
2021-06-04,EMR,60-69,4121,0
2021-06-04,EMR,70-79,1283,0
2021-06-04,EMR,80-89,346,0
2021-06-04,EMR,90+,175,0
2021-06-04,FVG,05-11,0,0
2021-06-04,FVG,12-19,9,0
2021-06-04,FVG,20-29,160,0
2021-06-04,FVG,30-39,244,0
2021-06-04,FVG,40-49,471,0
2021-06-04,FVG,50-59,495,0
2021-06-04,FVG,60-69,1435,0
2021-06-04,FVG,70-79,501,0
2021-06-04,FVG,80-89,173,0
2021-06-04,FVG,90+,87,0
2021-06-04,LAZ,05-11,0,0
2021-06-04,LAZ,12-19,84,0
2021-06-04,LAZ,20-29,761,0
2021-06-04,LAZ,30-39,1018,0
2021-06-04,LAZ,40-49,4002,0
2021-06-04,LAZ,50-59,4709,0
2021-06-04,LAZ,60-69,6488,0
2021-06-04,LAZ,70-79,5955,0
2021-06-04,LAZ,80-89,1375,0
2021-06-04,LAZ,90+,354,0
2021-06-04,LIG,05-11,0,0
2021-06-04,LIG,12-19,143,0
2021-06-04,LIG,20-29,787,0
2021-06-04,LIG,30-39,717,0
2021-06-04,LIG,40-49,574,0
2021-06-04,LIG,50-59,880,0
2021-06-04,LIG,60-69,1215,0
2021-06-04,LIG,70-79,1770,0
2021-06-04,LIG,80-89,652,0
2021-06-04,LIG,90+,203,0
2021-06-04,LOM,05-11,0,0
2021-06-04,LOM,12-19,62,0
2021-06-04,LOM,20-29,950,0
2021-06-04,LOM,30-39,1787,0
2021-06-04,LOM,40-49,2845,0
2021-06-04,LOM,50-59,10926,0
2021-06-04,LOM,60-69,2040,0
2021-06-04,LOM,70-79,856,0
2021-06-04,LOM,80-89,477,0
2021-06-04,LOM,90+,223,0
2021-06-04,MAR,05-11,0,0
2021-06-04,MAR,12-19,44,0
2021-06-04,MAR,20-29,179,0
2021-06-04,MAR,30-39,202,0
2021-06-04,MAR,40-49,468,0
2021-06-04,MAR,50-59,705,0
2021-06-04,MAR,60-69,890,0
2021-06-04,MAR,70-79,457,0
2021-06-04,MAR,80-89,345,0
2021-06-04,MAR,90+,80,0
2021-06-04,MOL,05-11,0,0
2021-06-04,MOL,12-19,17,0
2021-06-04,MOL,20-29,70,0
2021-06-04,MOL,30-39,25,0
2021-06-04,MOL,40-49,105,0
2021-06-04,MOL,50-59,134,0
2021-06-04,MOL,60-69,100,0
2021-06-04,MOL,70-79,9,0
2021-06-04,MOL,80-89,39,0
2021-06-04,MOL,90+,30,0
2021-06-04,PAB,05-11,0,0
2021-06-04,PAB,12-19,31,0
2021-06-04,PAB,20-29,318,0
2021-06-04,PAB,30-39,354,0
2021-06-04,PAB,40-49,287,0
2021-06-04,PAB,50-59,376,0
2021-06-04,PAB,60-69,386,0
2021-06-04,PAB,70-79,527,0
2021-06-04,PAB,80-89,75,0
2021-06-04,PAB,90+,7,0
2021-06-04,PAT,05-11,0,0
2021-06-04,PAT,12-19,17,0
2021-06-04,PAT,20-29,161,0
2021-06-04,PAT,30-39,210,0
2021-06-04,PAT,40-49,402,0
2021-06-04,PAT,50-59,586,0
2021-06-04,PAT,60-69,1131,0
2021-06-04,PAT,70-79,1595,0
2021-06-04,PAT,80-89,132,0
2021-06-04,PAT,90+,25,0
2021-06-04,PIE,05-11,0,0
2021-06-04,PIE,12-19,31,0
2021-06-04,PIE,20-29,388,0
2021-06-04,PIE,30-39,1594,0
2021-06-04,PIE,40-49,980,0
2021-06-04,PIE,50-59,939,0
2021-06-04,PIE,60-69,1587,0
2021-06-04,PIE,70-79,1262,0
2021-06-04,PIE,80-89,179,0
2021-06-04,PIE,90+,122,0
2021-06-04,PUG,05-11,0,0
2021-06-04,PUG,12-19,238,0
2021-06-04,PUG,20-29,821,0
2021-06-04,PUG,30-39,1154,0
2021-06-04,PUG,40-49,2966,0
2021-06-04,PUG,50-59,5652,0
2021-06-04,PUG,60-69,4837,0
2021-06-04,PUG,70-79,6267,0
2021-06-04,PUG,80-89,1011,0
2021-06-04,PUG,90+,289,0
2021-06-04,SAR,05-11,0,0
2021-06-04,SAR,12-19,10,0
2021-06-04,SAR,20-29,107,0
2021-06-04,SAR,30-39,194,0
2021-06-04,SAR,40-49,437,0
2021-06-04,SAR,50-59,520,0
2021-06-04,SAR,60-69,1528,0
2021-06-04,SAR,70-79,1589,0
2021-06-04,SAR,80-89,443,0
2021-06-04,SAR,90+,113,0
2021-06-04,SIC,05-11,0,0
2021-06-04,SIC,12-19,465,0
2021-06-04,SIC,20-29,1925,0
2021-06-04,SIC,30-39,1962,0
2021-06-04,SIC,40-49,2472,0
2021-06-04,SIC,50-59,3669,0
2021-06-04,SIC,60-69,3173,0
2021-06-04,SIC,70-79,2994,0
2021-06-04,SIC,80-89,752,0
2021-06-04,SIC,90+,231,0
2021-06-04,TOS,05-11,0,0
2021-06-04,TOS,12-19,46,0
2021-06-04,TOS,20-29,726,0
2021-06-04,TOS,30-39,919,0
2021-06-04,TOS,40-49,1513,0
2021-06-04,TOS,50-59,2626,0
2021-06-04,TOS,60-69,3420,0
2021-06-04,TOS,70-79,735,0
2021-06-04,TOS,80-89,90,0
2021-06-04,TOS,90+,13,0
2021-06-04,UMB,05-11,0,0
2021-06-04,UMB,12-19,3,0
2021-06-04,UMB,20-29,95,0
2021-06-04,UMB,30-39,172,0
2021-06-04,UMB,40-49,314,0
2021-06-04,UMB,50-59,424,0
2021-06-04,UMB,60-69,129,0
2021-06-04,UMB,70-79,160,0
2021-06-04,UMB,80-89,68,0
2021-06-04,UMB,90+,35,0
2021-06-04,VDA,05-11,0,0
2021-06-04,VDA,12-19,2,0
2021-06-04,VDA,20-29,40,0
2021-06-04,VDA,30-39,24,0
2021-06-04,VDA,40-49,165,0
2021-06-04,VDA,50-59,95,0
2021-06-04,VDA,60-69,90,0
2021-06-04,VDA,70-79,18,0
2021-06-04,VDA,80-89,13,0
2021-06-04,VDA,90+,8,0
2021-06-04,VEN,05-11,0,0
2021-06-04,VEN,12-19,31,0
2021-06-04,VEN,20-29,423,0
2021-06-04,VEN,30-39,711,0
2021-06-04,VEN,40-49,1461,0
2021-06-04,VEN,50-59,2449,0
2021-06-04,VEN,60-69,2651,0
2021-06-04,VEN,70-79,3069,0
2021-06-04,VEN,80-89,253,0
2021-06-04,VEN,90+,118,0
2021-06-05,ABR,05-11,0,0
2021-06-05,ABR,12-19,58,0
2021-06-05,ABR,20-29,281,0
2021-06-05,ABR,30-39,484,0
2021-06-05,ABR,40-49,602,0
2021-06-05,ABR,50-59,1140,0
2021-06-05,ABR,60-69,1022,0
2021-06-05,ABR,70-79,712,0
2021-06-05,ABR,80-89,252,0
2021-06-05,ABR,90+,91,0
2021-06-05,BAS,05-11,0,0
2021-06-05,BAS,12-19,20,0
2021-06-05,BAS,20-29,102,0
2021-06-05,BAS,30-39,99,0
2021-06-05,BAS,40-49,156,0
2021-06-05,BAS,50-59,210,0
2021-06-05,BAS,60-69,118,0
2021-06-05,BAS,70-79,237,0
2021-06-05,BAS,80-89,28,0
2021-06-05,BAS,90+,11,0
2021-06-05,CAL,05-11,0,0
2021-06-05,CAL,12-19,173,0
2021-06-05,CAL,20-29,854,0
2021-06-05,CAL,30-39,944,0
2021-06-05,CAL,40-49,1300,0
2021-06-05,CAL,50-59,1420,0
2021-06-05,CAL,60-69,1186,0
2021-06-05,CAL,70-79,591,0
2021-06-05,CAL,80-89,119,0
2021-06-05,CAL,90+,62,0
2021-06-05,CAM,05-11,0,0
2021-06-05,CAM,12-19,405,0
2021-06-05,CAM,20-29,953,0
2021-06-05,CAM,30-39,939,0
2021-06-05,CAM,40-49,1023,0
2021-06-05,CAM,50-59,4405,0
2021-06-05,CAM,60-69,716,0
2021-06-05,CAM,70-79,509,0
2021-06-05,CAM,80-89,202,0
2021-06-05,CAM,90+,53,0
2021-06-05,EMR,05-11,0,0
2021-06-05,EMR,12-19,190,0
2021-06-05,EMR,20-29,2102,0
2021-06-05,EMR,30-39,2364,0
2021-06-05,EMR,40-49,1834,0
2021-06-05,EMR,50-59,2103,0
2021-06-05,EMR,60-69,3447,0
2021-06-05,EMR,70-79,1787,0
2021-06-05,EMR,80-89,279,0
2021-06-05,EMR,90+,157,0
2021-06-05,FVG,05-11,0,0
2021-06-05,FVG,12-19,23,0
2021-06-05,FVG,20-29,140,0
2021-06-05,FVG,30-39,180,0
2021-06-05,FVG,40-49,495,0
2021-06-05,FVG,50-59,743,0
2021-06-05,FVG,60-69,772,0
2021-06-05,FVG,70-79,307,0
2021-06-05,FVG,80-89,80,0
2021-06-05,FVG,90+,21,0
2021-06-05,LAZ,05-11,0,0
2021-06-05,LAZ,12-19,42,0
2021-06-05,LAZ,20-29,723,0
2021-06-05,LAZ,30-39,827,0
2021-06-05,LAZ,40-49,2624,0
2021-06-05,LAZ,50-59,7128,0
2021-06-05,LAZ,60-69,8683,0
2021-06-05,LAZ,70-79,7014,0
2021-06-05,LAZ,80-89,427,0
2021-06-05,LAZ,90+,124,0
2021-06-05,LIG,05-11,0,0
2021-06-05,LIG,12-19,50,0
2021-06-05,LIG,20-29,350,0
2021-06-05,LIG,30-39,285,0
2021-06-05,LIG,40-49,365,0
2021-06-05,LIG,50-59,593,0
2021-06-05,LIG,60-69,682,0
2021-06-05,LIG,70-79,999,0
2021-06-05,LIG,80-89,279,0
2021-06-05,LIG,90+,80,0
2021-06-05,LOM,05-11,0,0
2021-06-05,LOM,12-19,56,0
2021-06-05,LOM,20-29,1486,0
2021-06-05,LOM,30-39,2051,0
2021-06-05,LOM,40-49,3863,0
2021-06-05,LOM,50-59,20253,0
2021-06-05,LOM,60-69,2220,0
2021-06-05,LOM,70-79,569,0
2021-06-05,LOM,80-89,267,0
2021-06-05,LOM,90+,147,0
2021-06-05,MAR,05-11,0,0
2021-06-05,MAR,12-19,32,0
2021-06-05,MAR,20-29,91,0
2021-06-05,MAR,30-39,112,0
2021-06-05,MAR,40-49,324,0
2021-06-05,MAR,50-59,487,0
2021-06-05,MAR,60-69,655,0
2021-06-05,MAR,70-79,543,0
2021-06-05,MAR,80-89,479,0
2021-06-05,MAR,90+,111,0
2021-06-05,MOL,05-11,0,0
2021-06-05,MOL,12-19,1,0
2021-06-05,MOL,20-29,30,0
2021-06-05,MOL,30-39,35,0
2021-06-05,MOL,40-49,75,0
2021-06-05,MOL,50-59,54,0
2021-06-05,MOL,60-69,33,0
2021-06-05,MOL,70-79,21,0
2021-06-05,MOL,80-89,49,0
2021-06-05,MOL,90+,32,0
2021-06-05,PAB,05-11,0,0
2021-06-05,PAB,12-19,22,0
2021-06-05,PAB,20-29,108,0
2021-06-05,PAB,30-39,133,0
2021-06-05,PAB,40-49,133,0
2021-06-05,PAB,50-59,188,0
2021-06-05,PAB,60-69,532,0
2021-06-05,PAB,70-79,215,0
2021-06-05,PAB,80-89,42,0
2021-06-05,PAB,90+,4,0
2021-06-05,PAT,05-11,0,0
2021-06-05,PAT,12-19,20,0
2021-06-05,PAT,20-29,124,0
2021-06-05,PAT,30-39,116,0
2021-06-05,PAT,40-49,203,0
2021-06-05,PAT,50-59,358,0
2021-06-05,PAT,60-69,2053,0
2021-06-05,PAT,70-79,549,0
2021-06-05,PAT,80-89,56,0
2021-06-05,PAT,90+,6,0
2021-06-05,PIE,05-11,0,0
2021-06-05,PIE,12-19,30,0
2021-06-05,PIE,20-29,373,0
2021-06-05,PIE,30-39,2325,0
2021-06-05,PIE,40-49,1387,0
2021-06-05,PIE,50-59,1614,0
2021-06-05,PIE,60-69,2170,0
2021-06-05,PIE,70-79,1381,0
2021-06-05,PIE,80-89,150,0
2021-06-05,PIE,90+,53,0
2021-06-05,PUG,05-11,0,0
2021-06-05,PUG,12-19,240,0
2021-06-05,PUG,20-29,640,0
2021-06-05,PUG,30-39,1132,0
2021-06-05,PUG,40-49,2156,0
2021-06-05,PUG,50-59,4697,0
2021-06-05,PUG,60-69,4101,0
2021-06-05,PUG,70-79,3830,0
2021-06-05,PUG,80-89,699,0
2021-06-05,PUG,90+,230,0
2021-06-05,SAR,05-11,0,0
2021-06-05,SAR,12-19,216,0
2021-06-05,SAR,20-29,621,0
2021-06-05,SAR,30-39,774,0
2021-06-05,SAR,40-49,1278,0
2021-06-05,SAR,50-59,1148,0
2021-06-05,SAR,60-69,1543,0
2021-06-05,SAR,70-79,1213,0
2021-06-05,SAR,80-89,309,0
2021-06-05,SAR,90+,94,0
2021-06-05,SIC,05-11,0,0
2021-06-05,SIC,12-19,412,0
2021-06-05,SIC,20-29,1958,0
2021-06-05,SIC,30-39,2123,0
2021-06-05,SIC,40-49,2366,0
2021-06-05,SIC,50-59,3584,0
2021-06-05,SIC,60-69,3032,0
2021-06-05,SIC,70-79,2768,0
2021-06-05,SIC,80-89,665,0
2021-06-05,SIC,90+,182,0
2021-06-05,TOS,05-11,0,0
2021-06-05,TOS,12-19,62,0
2021-06-05,TOS,20-29,736,0
2021-06-05,TOS,30-39,869,0
2021-06-05,TOS,40-49,1329,0
2021-06-05,TOS,50-59,2369,0
2021-06-05,TOS,60-69,4939,0
2021-06-05,TOS,70-79,337,0
2021-06-05,TOS,80-89,51,0
2021-06-05,TOS,90+,12,0
2021-06-05,UMB,05-11,0,0
2021-06-05,UMB,12-19,5,0
2021-06-05,UMB,20-29,334,0
2021-06-05,UMB,30-39,354,0
2021-06-05,UMB,40-49,735,0
2021-06-05,UMB,50-59,767,0
2021-06-05,UMB,60-69,407,0
2021-06-05,UMB,70-79,181,0
2021-06-05,UMB,80-89,28,0
2021-06-05,UMB,90+,11,0
2021-06-05,VDA,05-11,0,0
2021-06-05,VDA,12-19,94,0
2021-06-05,VDA,20-29,50,0
2021-06-05,VDA,30-39,19,0
2021-06-05,VDA,40-49,33,0
2021-06-05,VDA,50-59,19,0
2021-06-05,VDA,60-69,93,0
2021-06-05,VDA,70-79,13,0
2021-06-05,VDA,80-89,7,0
2021-06-05,VDA,90+,5,0
2021-06-05,VEN,05-11,0,0
2021-06-05,VEN,12-19,45,0
2021-06-05,VEN,20-29,521,0
2021-06-05,VEN,30-39,824,0
2021-06-05,VEN,40-49,1646,0
2021-06-05,VEN,50-59,2796,0
2021-06-05,VEN,60-69,2334,0
2021-06-05,VEN,70-79,2808,0
2021-06-05,VEN,80-89,108,0
2021-06-05,VEN,90+,45,0
2021-06-06,ABR,05-11,0,0
2021-06-06,ABR,12-19,14,0
2021-06-06,ABR,20-29,170,0
2021-06-06,ABR,30-39,229,0
2021-06-06,ABR,40-49,336,0
2021-06-06,ABR,50-59,622,0
2021-06-06,ABR,60-69,572,0
2021-06-06,ABR,70-79,401,0
2021-06-06,ABR,80-89,106,0
2021-06-06,ABR,90+,64,0
2021-06-06,BAS,05-11,0,0
2021-06-06,BAS,12-19,210,0
2021-06-06,BAS,20-29,107,0
2021-06-06,BAS,30-39,96,0
2021-06-06,BAS,40-49,155,0
2021-06-06,BAS,50-59,186,0
2021-06-06,BAS,60-69,111,0
2021-06-06,BAS,70-79,156,0
2021-06-06,BAS,80-89,6,0
2021-06-06,BAS,90+,3,0
2021-06-06,CAL,05-11,0,0
2021-06-06,CAL,12-19,143,0
2021-06-06,CAL,20-29,651,0
2021-06-06,CAL,30-39,758,0
2021-06-06,CAL,40-49,1010,0
2021-06-06,CAL,50-59,931,0
2021-06-06,CAL,60-69,660,0
2021-06-06,CAL,70-79,317,0
2021-06-06,CAL,80-89,36,0
2021-06-06,CAL,90+,12,0
2021-06-06,CAM,05-11,0,0
2021-06-06,CAM,12-19,139,0
2021-06-06,CAM,20-29,692,0
2021-06-06,CAM,30-39,600,0
2021-06-06,CAM,40-49,420,0
2021-06-06,CAM,50-59,299,0
2021-06-06,CAM,60-69,162,0
2021-06-06,CAM,70-79,70,0
2021-06-06,CAM,80-89,122,0
2021-06-06,CAM,90+,40,0
2021-06-06,EMR,05-11,0,0
2021-06-06,EMR,12-19,396,0
2021-06-06,EMR,20-29,2869,0
2021-06-06,EMR,30-39,2819,0
2021-06-06,EMR,40-49,2584,0
2021-06-06,EMR,50-59,1366,0
2021-06-06,EMR,60-69,1792,0
2021-06-06,EMR,70-79,1762,0
2021-06-06,EMR,80-89,110,0
2021-06-06,EMR,90+,22,0
2021-06-06,FVG,05-11,0,0
2021-06-06,FVG,12-19,12,0
2021-06-06,FVG,20-29,150,0
2021-06-06,FVG,30-39,182,0
2021-06-06,FVG,40-49,462,0
2021-06-06,FVG,50-59,731,0
2021-06-06,FVG,60-69,796,0
2021-06-06,FVG,70-79,304,0
2021-06-06,FVG,80-89,15,0
2021-06-06,FVG,90+,3,0
2021-06-06,LAZ,05-11,0,0
2021-06-06,LAZ,12-19,32,0
2021-06-06,LAZ,20-29,704,0
2021-06-06,LAZ,30-39,1176,0
2021-06-06,LAZ,40-49,2445,0
2021-06-06,LAZ,50-59,7161,0
2021-06-06,LAZ,60-69,7033,0
2021-06-06,LAZ,70-79,6802,0
2021-06-06,LAZ,80-89,333,0
2021-06-06,LAZ,90+,106,0
2021-06-06,LIG,05-11,0,0
2021-06-06,LIG,12-19,150,0
2021-06-06,LIG,20-29,726,0
2021-06-06,LIG,30-39,486,0
2021-06-06,LIG,40-49,87,0
2021-06-06,LIG,50-59,553,0
2021-06-06,LIG,60-69,85,0
2021-06-06,LIG,70-79,104,0
2021-06-06,LIG,80-89,63,0
2021-06-06,LIG,90+,16,0
2021-06-06,LOM,05-11,0,0
2021-06-06,LOM,12-19,51,0
2021-06-06,LOM,20-29,1094,0
2021-06-06,LOM,30-39,1841,0
2021-06-06,LOM,40-49,3627,0
2021-06-06,LOM,50-59,12652,0
2021-06-06,LOM,60-69,2016,0
2021-06-06,LOM,70-79,511,0
2021-06-06,LOM,80-89,180,0
2021-06-06,LOM,90+,78,0
2021-06-06,MAR,05-11,0,0
2021-06-06,MAR,12-19,44,0
2021-06-06,MAR,20-29,83,0
2021-06-06,MAR,30-39,96,0
2021-06-06,MAR,40-49,168,0
2021-06-06,MAR,50-59,183,0
2021-06-06,MAR,60-69,462,0
2021-06-06,MAR,70-79,146,0
2021-06-06,MAR,80-89,621,0
2021-06-06,MAR,90+,100,0
2021-06-06,MOL,05-11,0,0
2021-06-06,MOL,12-19,5,0
2021-06-06,MOL,20-29,10,0
2021-06-06,MOL,30-39,16,0
2021-06-06,MOL,40-49,30,0
2021-06-06,MOL,50-59,21,0
2021-06-06,MOL,60-69,174,0
2021-06-06,MOL,70-79,84,0
2021-06-06,MOL,80-89,27,0
2021-06-06,MOL,90+,9,0
2021-06-06,PAB,05-11,0,0
2021-06-06,PAB,12-19,49,0
2021-06-06,PAB,20-29,179,0
2021-06-06,PAB,30-39,216,0
2021-06-06,PAB,40-49,421,0
2021-06-06,PAB,50-59,964,0
2021-06-06,PAB,60-69,736,0
2021-06-06,PAB,70-79,970,0
2021-06-06,PAB,80-89,226,0
2021-06-06,PAB,90+,7,0
2021-06-06,PAT,05-11,0,0
2021-06-06,PAT,12-19,16,0
2021-06-06,PAT,20-29,37,0
2021-06-06,PAT,30-39,41,0
2021-06-06,PAT,40-49,77,0
2021-06-06,PAT,50-59,139,0
2021-06-06,PAT,60-69,1288,0
2021-06-06,PAT,70-79,221,0
2021-06-06,PAT,80-89,20,0
2021-06-06,PAT,90+,2,0
2021-06-06,PIE,05-11,0,0
2021-06-06,PIE,12-19,62,0
2021-06-06,PIE,20-29,626,0
2021-06-06,PIE,30-39,1970,0
2021-06-06,PIE,40-49,1215,0
2021-06-06,PIE,50-59,1052,0
2021-06-06,PIE,60-69,1049,0
2021-06-06,PIE,70-79,760,0
2021-06-06,PIE,80-89,91,0
2021-06-06,PIE,90+,49,0
2021-06-06,PUG,05-11,0,0
2021-06-06,PUG,12-19,200,0
2021-06-06,PUG,20-29,1218,0
2021-06-06,PUG,30-39,1338,0
2021-06-06,PUG,40-49,3440,0
2021-06-06,PUG,50-59,3984,0
2021-06-06,PUG,60-69,1749,0
2021-06-06,PUG,70-79,1812,0
2021-06-06,PUG,80-89,207,0
2021-06-06,PUG,90+,62,0
2021-06-06,SAR,05-11,0,0
2021-06-06,SAR,12-19,83,0
2021-06-06,SAR,20-29,318,0
2021-06-06,SAR,30-39,376,0
2021-06-06,SAR,40-49,493,0
2021-06-06,SAR,50-59,1043,0
2021-06-06,SAR,60-69,1466,0
2021-06-06,SAR,70-79,685,0
2021-06-06,SAR,80-89,72,0
2021-06-06,SAR,90+,14,0
2021-06-06,SIC,05-11,0,0
2021-06-06,SIC,12-19,372,0
2021-06-06,SIC,20-29,1841,0
2021-06-06,SIC,30-39,2031,0
2021-06-06,SIC,40-49,2071,0
2021-06-06,SIC,50-59,2748,0
2021-06-06,SIC,60-69,1775,0
2021-06-06,SIC,70-79,2433,0
2021-06-06,SIC,80-89,226,0
2021-06-06,SIC,90+,61,0
2021-06-06,TOS,05-11,0,0
2021-06-06,TOS,12-19,68,0
2021-06-06,TOS,20-29,522,0
2021-06-06,TOS,30-39,665,0
