data_somministrazione,area,delta_T,cum_vaccinazioni,cum_booster
2021-02-14,MOL,-1,6692,0
2021-02-14,MOL,30,6643,0
2021-02-14,MOL,90,6692,0
2021-02-14,MOL,120,6692,0
2021-02-14,MOL,180,6692,0
2021-02-14,MOL,270,6692,0
2021-02-14,PAB,-1,23853,0
2021-02-14,PAB,30,23802,0
2021-02-14,PAB,90,23853,0
2021-02-14,PAB,120,23853,0
2021-02-14,PAB,180,23853,0
2021-02-14,PAB,270,23853,0
2021-02-14,PAT,-1,13452,0
2021-02-14,PAT,30,13426,0
2021-02-14,PAT,90,13452,0
2021-02-14,PAT,120,13452,0
2021-02-14,PAT,180,13452,0
2021-02-14,PAT,270,13452,0
2021-02-14,PIE,-1,133634,0
2021-02-14,PIE,30,133365,0
2021-02-14,PIE,90,133634,0
2021-02-14,PIE,120,133634,0
2021-02-14,PIE,180,133634,0
2021-02-14,PIE,270,133634,0
2021-02-14,PUG,-1,69987,0
2021-02-14,PUG,30,69906,0
2021-02-14,PUG,90,69987,0
2021-02-14,PUG,120,69987,0
2021-02-14,PUG,180,69987,0
2021-02-14,PUG,270,69987,0
2021-02-14,SAR,-1,25427,0
2021-02-14,SAR,30,25404,0
2021-02-14,SAR,90,25427,0
2021-02-14,SAR,120,25427,0
2021-02-14,SAR,180,25427,0
2021-02-14,SAR,270,25427,0
2021-02-14,SIC,-1,99256,0
2021-02-14,SIC,30,99083,0
2021-02-14,SIC,90,99256,0
2021-02-14,SIC,120,99256,0
2021-02-14,SIC,180,99256,0
2021-02-14,SIC,270,99256,0
2021-02-14,TOS,-1,71987,0
2021-02-14,TOS,30,71866,0
2021-02-14,TOS,90,71987,0
2021-02-14,TOS,120,71987,0
2021-02-14,TOS,180,71987,0
2021-02-14,TOS,270,71987,0
2021-02-14,UMB,-1,14474,0
2021-02-14,UMB,30,14433,0
2021-02-14,UMB,90,14474,0
2021-02-14,UMB,120,14474,0
2021-02-14,UMB,180,14474,0
2021-02-14,UMB,270,14474,0
2021-02-14,VDA,-1,3980,0
2021-02-14,VDA,30,3967,0
2021-02-14,VDA,90,3980,0
2021-02-14,VDA,120,3980,0
2021-02-14,VDA,180,3980,0
2021-02-14,VDA,270,3980,0
2021-02-14,VEN,-1,109395,0
2021-02-14,VEN,30,109196,0
2021-02-14,VEN,90,109395,0
2021-02-14,VEN,120,109395,0
2021-02-14,VEN,180,109395,0
2021-02-14,VEN,270,109395,0
2021-02-15,ABR,-1,20538,0
2021-02-15,ABR,30,20519,0
2021-02-15,ABR,90,20538,0
2021-02-15,ABR,120,20538,0
2021-02-15,ABR,180,20538,0
2021-02-15,ABR,270,20538,0
2021-02-15,BAS,-1,10829,0
2021-02-15,BAS,30,10825,0
2021-02-15,BAS,90,10829,0
2021-02-15,BAS,120,10829,0
2021-02-15,BAS,180,10829,0
2021-02-15,BAS,270,10829,0
2021-02-15,CAL,-1,34474,0
2021-02-15,CAL,30,34448,0
2021-02-15,CAL,90,34474,0
2021-02-15,CAL,120,34474,0
2021-02-15,CAL,180,34474,0
2021-02-15,CAL,270,34474,0
2021-02-15,CAM,-1,103722,0
2021-02-15,CAM,30,103419,0
2021-02-15,CAM,90,103722,0
2021-02-15,CAM,120,103722,0
2021-02-15,CAM,180,103722,0
2021-02-15,CAM,270,103722,0
2021-02-15,EMR,-1,129115,0
2021-02-15,EMR,30,128716,0
2021-02-15,EMR,90,129115,0
2021-02-15,EMR,120,129115,0
2021-02-15,EMR,180,129115,0
2021-02-15,EMR,270,129115,0
2021-02-15,FVG,-1,33560,0
2021-02-15,FVG,30,33503,0
2021-02-15,FVG,90,33560,0
2021-02-15,FVG,120,33560,0
2021-02-15,FVG,180,33560,0
2021-02-15,FVG,270,33560,0
2021-02-15,LAZ,-1,123068,0
2021-02-15,LAZ,30,122722,0
2021-02-15,LAZ,90,123068,0
2021-02-15,LAZ,120,123068,0
2021-02-15,LAZ,180,123068,0
2021-02-15,LAZ,270,123068,0
2021-02-15,LIG,-1,38994,0
2021-02-15,LIG,30,38943,0
2021-02-15,LIG,90,38994,0
2021-02-15,LIG,120,38994,0
2021-02-15,LIG,180,38994,0
2021-02-15,LIG,270,38994,0
2021-02-15,LOM,-1,241820,0
2021-02-15,LOM,30,241418,0
2021-02-15,LOM,90,241820,0
2021-02-15,LOM,120,241820,0
2021-02-15,LOM,180,241820,0
2021-02-15,LOM,270,241820,0
2021-02-15,MAR,-1,28709,0
2021-02-15,MAR,30,28666,0
2021-02-15,MAR,90,28709,0
2021-02-15,MAR,120,28709,0
2021-02-15,MAR,180,28709,0
2021-02-15,MAR,270,28709,0
2021-02-15,MOL,-1,6696,0
2021-02-15,MOL,30,6644,0
2021-02-15,MOL,90,6696,0
2021-02-15,MOL,120,6696,0
2021-02-15,MOL,180,6696,0
2021-02-15,MOL,270,6696,0
2021-02-15,PAB,-1,23901,0
2021-02-15,PAB,30,23841,0
2021-02-15,PAB,90,23901,0
2021-02-15,PAB,120,23901,0
2021-02-15,PAB,180,23901,0
2021-02-15,PAB,270,23901,0
2021-02-15,PAT,-1,13580,0
2021-02-15,PAT,30,13554,0
2021-02-15,PAT,90,13580,0
2021-02-15,PAT,120,13580,0
2021-02-15,PAT,180,13580,0
2021-02-15,PAT,270,13580,0
2021-02-15,PIE,-1,134837,0
2021-02-15,PIE,30,134555,0
2021-02-15,PIE,90,134837,0
2021-02-15,PIE,120,134837,0
2021-02-15,PIE,180,134837,0
2021-02-15,PIE,270,134837,0
2021-02-15,PUG,-1,70658,0
2021-02-15,PUG,30,70571,0
2021-02-15,PUG,90,70658,0
2021-02-15,PUG,120,70658,0
2021-02-15,PUG,180,70658,0
2021-02-15,PUG,270,70658,0
2021-02-15,SAR,-1,25468,0
2021-02-15,SAR,30,25445,0
2021-02-15,SAR,90,25468,0
2021-02-15,SAR,120,25468,0
2021-02-15,SAR,180,25468,0
2021-02-15,SAR,270,25468,0
2021-02-15,SIC,-1,99859,0
2021-02-15,SIC,30,99680,0
2021-02-15,SIC,90,99859,0
2021-02-15,SIC,120,99859,0
2021-02-15,SIC,180,99859,0
2021-02-15,SIC,270,99859,0
2021-02-15,TOS,-1,72931,0
2021-02-15,TOS,30,72806,0
2021-02-15,TOS,90,72931,0
2021-02-15,TOS,120,72931,0
2021-02-15,TOS,180,72931,0
2021-02-15,TOS,270,72931,0
2021-02-15,UMB,-1,14479,0
2021-02-15,UMB,30,14438,0
2021-02-15,UMB,90,14479,0
2021-02-15,UMB,120,14479,0
2021-02-15,UMB,180,14479,0
2021-02-15,UMB,270,14479,0
2021-02-15,VDA,-1,4015,0
2021-02-15,VDA,30,4002,0
2021-02-15,VDA,90,4015,0
2021-02-15,VDA,120,4015,0
2021-02-15,VDA,180,4015,0
2021-02-15,VDA,270,4015,0
2021-02-15,VEN,-1,109647,0
2021-02-15,VEN,30,109440,0
2021-02-15,VEN,90,109647,0
2021-02-15,VEN,120,109647,0
2021-02-15,VEN,180,109647,0
2021-02-15,VEN,270,109647,0
2021-02-16,ABR,-1,20554,0
2021-02-16,ABR,30,20528,0
2021-02-16,ABR,90,20554,0
2021-02-16,ABR,120,20554,0
2021-02-16,ABR,180,20554,0
2021-02-16,ABR,270,20554,0
2021-02-16,BAS,-1,10947,0
2021-02-16,BAS,30,10941,0
2021-02-16,BAS,90,10947,0
2021-02-16,BAS,120,10947,0
2021-02-16,BAS,180,10947,0
2021-02-16,BAS,270,10947,0
2021-02-16,CAL,-1,34764,0
2021-02-16,CAL,30,34633,0
2021-02-16,CAL,90,34764,0
2021-02-16,CAL,120,34764,0
2021-02-16,CAL,180,34764,0
2021-02-16,CAL,270,34764,0
2021-02-16,CAM,-1,104582,0
2021-02-16,CAM,30,103823,0
2021-02-16,CAM,90,104582,0
2021-02-16,CAM,120,104582,0
2021-02-16,CAM,180,104582,0
2021-02-16,CAM,270,104582,0
2021-02-16,EMR,-1,129673,0
2021-02-16,EMR,30,129021,0
2021-02-16,EMR,90,129673,0
2021-02-16,EMR,120,129673,0
2021-02-16,EMR,180,129673,0
2021-02-16,EMR,270,129673,0
2021-02-16,FVG,-1,33686,0
2021-02-16,FVG,30,33626,0
2021-02-16,FVG,90,33686,0
2021-02-16,FVG,120,33686,0
2021-02-16,FVG,180,33686,0
2021-02-16,FVG,270,33686,0
2021-02-16,LAZ,-1,123858,0
2021-02-16,LAZ,30,123287,0
2021-02-16,LAZ,90,123858,0
2021-02-16,LAZ,120,123858,0
2021-02-16,LAZ,180,123858,0
2021-02-16,LAZ,270,123858,0
2021-02-16,LIG,-1,39440,0
2021-02-16,LIG,30,39387,0
2021-02-16,LIG,90,39440,0
2021-02-16,LIG,120,39440,0
2021-02-16,LIG,180,39440,0
2021-02-16,LIG,270,39440,0
2021-02-16,LOM,-1,242361,0
2021-02-16,LOM,30,241751,0
2021-02-16,LOM,90,242361,0
2021-02-16,LOM,120,242361,0
2021-02-16,LOM,180,242361,0
2021-02-16,LOM,270,242361,0
2021-02-16,MAR,-1,28771,0
2021-02-16,MAR,30,28660,0
2021-02-16,MAR,90,28771,0
2021-02-16,MAR,120,28771,0
2021-02-16,MAR,180,28771,0
2021-02-16,MAR,270,28771,0
2021-02-16,MOL,-1,6704,0
2021-02-16,MOL,30,6622,0
2021-02-16,MOL,90,6704,0
2021-02-16,MOL,120,6704,0
2021-02-16,MOL,180,6704,0
2021-02-16,MOL,270,6704,0
2021-02-16,PAB,-1,23902,0
2021-02-16,PAB,30,23826,0
2021-02-16,PAB,90,23902,0
2021-02-16,PAB,120,23902,0
2021-02-16,PAB,180,23902,0
2021-02-16,PAB,270,23902,0
2021-02-16,PAT,-1,13599,0
2021-02-16,PAT,30,13573,0
2021-02-16,PAT,90,13599,0
2021-02-16,PAT,120,13599,0
2021-02-16,PAT,180,13599,0
2021-02-16,PAT,270,13599,0
2021-02-16,PIE,-1,135619,0
2021-02-16,PIE,30,134677,0
2021-02-16,PIE,90,135619,0
2021-02-16,PIE,120,135619,0
2021-02-16,PIE,180,135619,0
2021-02-16,PIE,270,135619,0
2021-02-16,PUG,-1,71346,0
2021-02-16,PUG,30,71189,0
2021-02-16,PUG,90,71346,0
2021-02-16,PUG,120,71346,0
2021-02-16,PUG,180,71346,0
2021-02-16,PUG,270,71346,0
2021-02-16,SAR,-1,25505,0
2021-02-16,SAR,30,25481,0
2021-02-16,SAR,90,25505,0
2021-02-16,SAR,120,25505,0
2021-02-16,SAR,180,25505,0
2021-02-16,SAR,270,25505,0
2021-02-16,SIC,-1,100374,0
2021-02-16,SIC,30,100127,0
2021-02-16,SIC,90,100374,0
2021-02-16,SIC,120,100374,0
2021-02-16,SIC,180,100374,0
2021-02-16,SIC,270,100374,0
2021-02-16,TOS,-1,73793,0
2021-02-16,TOS,30,73150,0
2021-02-16,TOS,90,73793,0
2021-02-16,TOS,120,73793,0
2021-02-16,TOS,180,73793,0
2021-02-16,TOS,270,73793,0
2021-02-16,UMB,-1,14493,0
2021-02-16,UMB,30,14452,0
2021-02-16,UMB,90,14493,0
2021-02-16,UMB,120,14493,0
2021-02-16,UMB,180,14493,0
2021-02-16,UMB,270,14493,0
2021-02-16,VDA,-1,4025,0
2021-02-16,VDA,30,4012,0
2021-02-16,VDA,90,4025,0
2021-02-16,VDA,120,4025,0
2021-02-16,VDA,180,4025,0
2021-02-16,VDA,270,4025,0
2021-02-16,VEN,-1,109866,0
2021-02-16,VEN,30,109307,0
2021-02-16,VEN,90,109866,0
2021-02-16,VEN,120,109866,0
2021-02-16,VEN,180,109866,0
2021-02-16,VEN,270,109866,0
2021-02-17,ABR,-1,20841,0
2021-02-17,ABR,30,20712,0
2021-02-17,ABR,90,20841,0
2021-02-17,ABR,120,20841,0
2021-02-17,ABR,180,20841,0
2021-02-17,ABR,270,20841,0
2021-02-17,BAS,-1,11030,0
2021-02-17,BAS,30,10925,0
2021-02-17,BAS,90,11030,0
2021-02-17,BAS,120,11030,0
2021-02-17,BAS,180,11030,0
2021-02-17,BAS,270,11030,0
2021-02-17,CAL,-1,34989,0
2021-02-17,CAL,30,34606,0
2021-02-17,CAL,90,34989,0
2021-02-17,CAL,120,34989,0
2021-02-17,CAL,180,34989,0
2021-02-17,CAL,270,34989,0
2021-02-17,CAM,-1,105740,0
2021-02-17,CAM,30,104737,0
2021-02-17,CAM,90,105740,0
2021-02-17,CAM,120,105740,0
2021-02-17,CAM,180,105740,0
2021-02-17,CAM,270,105740,0
2021-02-17,EMR,-1,130475,0
2021-02-17,EMR,30,129134,0
2021-02-17,EMR,90,130475,0
2021-02-17,EMR,120,130475,0
2021-02-17,EMR,180,130475,0
2021-02-17,EMR,270,130475,0
2021-02-17,FVG,-1,34186,0
2021-02-17,FVG,30,34030,0
2021-02-17,FVG,90,34186,0
2021-02-17,FVG,120,34186,0
2021-02-17,FVG,180,34186,0
2021-02-17,FVG,270,34186,0
2021-02-17,LAZ,-1,124904,0
2021-02-17,LAZ,30,123343,0
2021-02-17,LAZ,90,124904,0
2021-02-17,LAZ,120,124904,0
2021-02-17,LAZ,180,124904,0
2021-02-17,LAZ,270,124904,0
2021-02-17,LIG,-1,39895,0
2021-02-17,LIG,30,39680,0
2021-02-17,LIG,90,39895,0
2021-02-17,LIG,120,39895,0
2021-02-17,LIG,180,39895,0
2021-02-17,LIG,270,39895,0
2021-02-17,LOM,-1,243928,0
2021-02-17,LOM,30,242329,0
2021-02-17,LOM,90,243928,0
2021-02-17,LOM,120,243928,0
2021-02-17,LOM,180,243928,0
2021-02-17,LOM,270,243928,0
2021-02-17,MAR,-1,28943,0
2021-02-17,MAR,30,28681,0
2021-02-17,MAR,90,28943,0
2021-02-17,MAR,120,28943,0
2021-02-17,MAR,180,28943,0
2021-02-17,MAR,270,28943,0
2021-02-17,MOL,-1,6727,0
2021-02-17,MOL,30,6644,0
2021-02-17,MOL,90,6727,0
2021-02-17,MOL,120,6727,0
2021-02-17,MOL,180,6727,0
2021-02-17,MOL,270,6727,0
2021-02-17,PAB,-1,23919,0
2021-02-17,PAB,30,23837,0
2021-02-17,PAB,90,23919,0
2021-02-17,PAB,120,23919,0
2021-02-17,PAB,180,23919,0
2021-02-17,PAB,270,23919,0
2021-02-17,PAT,-1,13721,0
2021-02-17,PAT,30,13635,0
2021-02-17,PAT,90,13721,0
2021-02-17,PAT,120,13721,0
2021-02-17,PAT,180,13721,0
2021-02-17,PAT,270,13721,0
2021-02-17,PIE,-1,136655,0
2021-02-17,PIE,30,135427,0
2021-02-17,PIE,90,136655,0
2021-02-17,PIE,120,136655,0
2021-02-17,PIE,180,136655,0
2021-02-17,PIE,270,136655,0
2021-02-17,PUG,-1,72035,0
2021-02-17,PUG,30,71525,0
2021-02-17,PUG,90,72035,0
2021-02-17,PUG,120,72035,0
2021-02-17,PUG,180,72035,0
2021-02-17,PUG,270,72035,0
2021-02-17,SAR,-1,25646,0
2021-02-17,SAR,30,25493,0
2021-02-17,SAR,90,25646,0
2021-02-17,SAR,120,25646,0
2021-02-17,SAR,180,25646,0
2021-02-17,SAR,270,25646,0
2021-02-17,SIC,-1,101091,0
2021-02-17,SIC,30,100674,0
2021-02-17,SIC,90,101091,0
2021-02-17,SIC,120,101091,0
2021-02-17,SIC,180,101091,0
2021-02-17,SIC,270,101091,0
2021-02-17,TOS,-1,74640,0
2021-02-17,TOS,30,73898,0
2021-02-17,TOS,90,74640,0
2021-02-17,TOS,120,74640,0
2021-02-17,TOS,180,74640,0
2021-02-17,TOS,270,74640,0
2021-02-17,UMB,-1,14860,0
2021-02-17,UMB,30,14726,0
2021-02-17,UMB,90,14860,0
2021-02-17,UMB,120,14860,0
2021-02-17,UMB,180,14860,0
2021-02-17,UMB,270,14860,0
2021-02-17,VDA,-1,4127,0
2021-02-17,VDA,30,4114,0
2021-02-17,VDA,90,4127,0
2021-02-17,VDA,120,4127,0
2021-02-17,VDA,180,4127,0
2021-02-17,VDA,270,4127,0
2021-02-17,VEN,-1,109992,0
2021-02-17,VEN,30,109228,0
2021-02-17,VEN,90,109992,0
2021-02-17,VEN,120,109992,0
2021-02-17,VEN,180,109992,0
2021-02-17,VEN,270,109992,0
2021-02-18,ABR,-1,20978,0
2021-02-18,ABR,30,20828,0
2021-02-18,ABR,90,20978,0
2021-02-18,ABR,120,20978,0
2021-02-18,ABR,180,20978,0
2021-02-18,ABR,270,20978,0
2021-02-18,BAS,-1,11252,0
2021-02-18,BAS,30,11147,0
2021-02-18,BAS,90,11252,0
2021-02-18,BAS,120,11252,0
2021-02-18,BAS,180,11252,0
2021-02-18,BAS,270,11252,0
2021-02-18,CAL,-1,35234,0
2021-02-18,CAL,30,34838,0
2021-02-18,CAL,90,35234,0
2021-02-18,CAL,120,35234,0
2021-02-18,CAL,180,35234,0
2021-02-18,CAL,270,35234,0
2021-02-18,CAM,-1,106607,0
2021-02-18,CAM,30,105575,0
2021-02-18,CAM,90,106607,0
2021-02-18,CAM,120,106607,0
2021-02-18,CAM,180,106607,0
2021-02-18,CAM,270,106607,0
2021-02-18,EMR,-1,131088,0
2021-02-18,EMR,30,129729,0
2021-02-18,EMR,90,131088,0
2021-02-18,EMR,120,131088,0
2021-02-18,EMR,180,131088,0
2021-02-18,EMR,270,131088,0
2021-02-18,FVG,-1,34631,0
2021-02-18,FVG,30,34475,0
2021-02-18,FVG,90,34631,0
2021-02-18,FVG,120,34631,0
2021-02-18,FVG,180,34631,0
2021-02-18,FVG,270,34631,0
2021-02-18,LAZ,-1,126007,0
2021-02-18,LAZ,30,123984,0
2021-02-18,LAZ,90,126007,0
2021-02-18,LAZ,120,126007,0
2021-02-18,LAZ,180,126007,0
2021-02-18,LAZ,270,126007,0
2021-02-18,LIG,-1,40248,0
2021-02-18,LIG,30,39935,0
2021-02-18,LIG,90,40248,0
2021-02-18,LIG,120,40248,0
2021-02-18,LIG,180,40248,0
2021-02-18,LIG,270,40248,0
2021-02-18,LOM,-1,245127,0
2021-02-18,LOM,30,243038,0
2021-02-18,LOM,90,245127,0
2021-02-18,LOM,120,245127,0
2021-02-18,LOM,180,245127,0
2021-02-18,LOM,270,245127,0
2021-02-18,MAR,-1,29256,0
2021-02-18,MAR,30,28902,0
2021-02-18,MAR,90,29256,0
2021-02-18,MAR,120,29256,0
2021-02-18,MAR,180,29256,0
2021-02-18,MAR,270,29256,0
2021-02-18,MOL,-1,6751,0
2021-02-18,MOL,30,6657,0
2021-02-18,MOL,90,6751,0
2021-02-18,MOL,120,6751,0
2021-02-18,MOL,180,6751,0
2021-02-18,MOL,270,6751,0
2021-02-18,PAB,-1,23952,0
2021-02-18,PAB,30,23737,0
2021-02-18,PAB,90,23952,0
2021-02-18,PAB,120,23952,0
2021-02-18,PAB,180,23952,0
2021-02-18,PAB,270,23952,0
2021-02-18,PAT,-1,13810,0
2021-02-18,PAT,30,13724,0
2021-02-18,PAT,90,13810,0
2021-02-18,PAT,120,13810,0
2021-02-18,PAT,180,13810,0
2021-02-18,PAT,270,13810,0
2021-02-18,PIE,-1,137196,0
2021-02-18,PIE,30,135943,0
2021-02-18,PIE,90,137196,0
2021-02-18,PIE,120,137196,0
2021-02-18,PIE,180,137196,0
2021-02-18,PIE,270,137196,0
2021-02-18,PUG,-1,72711,0
2021-02-18,PUG,30,72189,0
2021-02-18,PUG,90,72711,0
2021-02-18,PUG,120,72711,0
2021-02-18,PUG,180,72711,0
2021-02-18,PUG,270,72711,0
2021-02-18,SAR,-1,25747,0
2021-02-18,SAR,30,25538,0
2021-02-18,SAR,90,25747,0
2021-02-18,SAR,120,25747,0
2021-02-18,SAR,180,25747,0
2021-02-18,SAR,270,25747,0
2021-02-18,SIC,-1,101591,0
2021-02-18,SIC,30,100918,0
2021-02-18,SIC,90,101591,0
2021-02-18,SIC,120,101591,0
2021-02-18,SIC,180,101591,0
2021-02-18,SIC,270,101591,0
2021-02-18,TOS,-1,75675,0
2021-02-18,TOS,30,74933,0
2021-02-18,TOS,90,75675,0
2021-02-18,TOS,120,75675,0
2021-02-18,TOS,180,75675,0
2021-02-18,TOS,270,75675,0
2021-02-18,UMB,-1,15373,0
2021-02-18,UMB,30,15239,0
2021-02-18,UMB,90,15373,0
2021-02-18,UMB,120,15373,0
2021-02-18,UMB,180,15373,0
2021-02-18,UMB,270,15373,0
2021-02-18,VDA,-1,4217,0
2021-02-18,VDA,30,4204,0
2021-02-18,VDA,90,4217,0
2021-02-18,VDA,120,4217,0
2021-02-18,VDA,180,4217,0
2021-02-18,VDA,270,4217,0
2021-02-18,VEN,-1,110099,0
2021-02-18,VEN,30,109185,0
2021-02-18,VEN,90,110099,0
2021-02-18,VEN,120,110099,0
2021-02-18,VEN,180,110099,0
2021-02-18,VEN,270,110099,0
2021-02-19,ABR,-1,21103,0
2021-02-19,ABR,30,20950,0
2021-02-19,ABR,90,21103,0
2021-02-19,ABR,120,21103,0
2021-02-19,ABR,180,21103,0
2021-02-19,ABR,270,21103,0
2021-02-19,BAS,-1,11320,0
2021-02-19,BAS,30,11214,0
2021-02-19,BAS,90,11320,0
2021-02-19,BAS,120,11320,0
2021-02-19,BAS,180,11320,0
2021-02-19,BAS,270,11320,0
2021-02-19,CAL,-1,35501,0
2021-02-19,CAL,30,35102,0
2021-02-19,CAL,90,35501,0
2021-02-19,CAL,120,35501,0
2021-02-19,CAL,180,35501,0
2021-02-19,CAL,270,35501,0
2021-02-19,CAM,-1,107443,0
2021-02-19,CAM,30,106409,0
2021-02-19,CAM,90,107443,0
2021-02-19,CAM,120,107443,0
2021-02-19,CAM,180,107443,0
2021-02-19,CAM,270,107443,0
2021-02-19,EMR,-1,131630,0
2021-02-19,EMR,30,130268,0
2021-02-19,EMR,90,131630,0
2021-02-19,EMR,120,131630,0
2021-02-19,EMR,180,131630,0
2021-02-19,EMR,270,131630,0
2021-02-19,FVG,-1,35282,0
2021-02-19,FVG,30,34379,0
2021-02-19,FVG,90,35282,0
2021-02-19,FVG,120,35282,0
2021-02-19,FVG,180,35282,0
2021-02-19,FVG,270,35282,0
2021-02-19,LAZ,-1,127173,0
2021-02-19,LAZ,30,123593,0
2021-02-19,LAZ,90,127173,0
2021-02-19,LAZ,120,127173,0
2021-02-19,LAZ,180,127173,0
2021-02-19,LAZ,270,127173,0
2021-02-19,LIG,-1,40445,0
2021-02-19,LIG,30,40118,0
2021-02-19,LIG,90,40445,0
2021-02-19,LIG,120,40445,0
2021-02-19,LIG,180,40445,0
2021-02-19,LIG,270,40445,0
2021-02-19,LOM,-1,246006,0
2021-02-19,LOM,30,243795,0
2021-02-19,LOM,90,246006,0
2021-02-19,LOM,120,246006,0
2021-02-19,LOM,180,246006,0
2021-02-19,LOM,270,246006,0
2021-02-19,MAR,-1,29416,0
2021-02-19,MAR,30,29042,0
2021-02-19,MAR,90,29416,0
2021-02-19,MAR,120,29416,0
2021-02-19,MAR,180,29416,0
2021-02-19,MAR,270,29416,0
2021-02-19,MOL,-1,6753,0
2021-02-19,MOL,30,6659,0
2021-02-19,MOL,90,6753,0
2021-02-19,MOL,120,6753,0
2021-02-19,MOL,180,6753,0
2021-02-19,MOL,270,6753,0
2021-02-19,PAB,-1,24011,0
2021-02-19,PAB,30,23583,0
2021-02-19,PAB,90,24011,0
2021-02-19,PAB,120,24011,0
2021-02-19,PAB,180,24011,0
2021-02-19,PAB,270,24011,0
2021-02-19,PAT,-1,13912,0
2021-02-19,PAT,30,13814,0
2021-02-19,PAT,90,13912,0
2021-02-19,PAT,120,13912,0
2021-02-19,PAT,180,13912,0
2021-02-19,PAT,270,13912,0
2021-02-19,PIE,-1,137831,0
2021-02-19,PIE,30,135838,0
2021-02-19,PIE,90,137831,0
2021-02-19,PIE,120,137831,0
2021-02-19,PIE,180,137831,0
2021-02-19,PIE,270,137831,0
2021-02-19,PUG,-1,73173,0
2021-02-19,PUG,30,72640,0
2021-02-19,PUG,90,73173,0
2021-02-19,PUG,120,73173,0
2021-02-19,PUG,180,73173,0
2021-02-19,PUG,270,73173,0
2021-02-19,SAR,-1,25856,0
2021-02-19,SAR,30,25645,0
2021-02-19,SAR,90,25856,0
2021-02-19,SAR,120,25856,0
2021-02-19,SAR,180,25856,0
2021-02-19,SAR,270,25856,0
2021-02-19,SIC,-1,102236,0
2021-02-19,SIC,30,101274,0
2021-02-19,SIC,90,102236,0
2021-02-19,SIC,120,102236,0
2021-02-19,SIC,180,102236,0
2021-02-19,SIC,270,102236,0
2021-02-19,TOS,-1,76310,0
2021-02-19,TOS,30,75316,0
2021-02-19,TOS,90,76310,0
2021-02-19,TOS,120,76310,0
2021-02-19,TOS,180,76310,0
2021-02-19,TOS,270,76310,0
2021-02-19,UMB,-1,15602,0
2021-02-19,UMB,30,15464,0
2021-02-19,UMB,90,15602,0
2021-02-19,UMB,120,15602,0
2021-02-19,UMB,180,15602,0
2021-02-19,UMB,270,15602,0
2021-02-19,VDA,-1,4241,0
2021-02-19,VDA,30,4228,0
2021-02-19,VDA,90,4241,0
2021-02-19,VDA,120,4241,0
2021-02-19,VDA,180,4241,0
2021-02-19,VDA,270,4241,0
2021-02-19,VEN,-1,110436,0
2021-02-19,VEN,30,108870,0
2021-02-19,VEN,90,110436,0
2021-02-19,VEN,120,110436,0
2021-02-19,VEN,180,110436,0
2021-02-19,VEN,270,110436,0
2021-02-20,ABR,-1,21224,0
2021-02-20,ABR,30,21071,0
2021-02-20,ABR,90,21224,0
2021-02-20,ABR,120,21224,0
2021-02-20,ABR,180,21224,0
2021-02-20,ABR,270,21224,0
2021-02-20,BAS,-1,11440,0
2021-02-20,BAS,30,11333,0
2021-02-20,BAS,90,11440,0
2021-02-20,BAS,120,11440,0
2021-02-20,BAS,180,11440,0
2021-02-20,BAS,270,11440,0
2021-02-20,CAL,-1,35832,0
2021-02-20,CAL,30,35397,0
2021-02-20,CAL,90,35832,0
2021-02-20,CAL,120,35832,0
2021-02-20,CAL,180,35832,0
2021-02-20,CAL,270,35832,0
2021-02-20,CAM,-1,107897,0
2021-02-20,CAM,30,105441,0
2021-02-20,CAM,90,107897,0
2021-02-20,CAM,120,107897,0
2021-02-20,CAM,180,107897,0
2021-02-20,CAM,270,107897,0
2021-02-20,EMR,-1,131913,0
2021-02-20,EMR,30,129201,0
2021-02-20,EMR,90,131913,0
2021-02-20,EMR,120,131913,0
2021-02-20,EMR,180,131913,0
2021-02-20,EMR,270,131913,0
2021-02-20,FVG,-1,35432,0
2021-02-20,FVG,30,33628,0
2021-02-20,FVG,90,35432,0
2021-02-20,FVG,120,35432,0
2021-02-20,FVG,180,35432,0
2021-02-20,FVG,270,35432,0
2021-02-20,LAZ,-1,128102,0
2021-02-20,LAZ,30,119408,0
2021-02-20,LAZ,90,128102,0
2021-02-20,LAZ,120,128102,0
2021-02-20,LAZ,180,128102,0
2021-02-20,LAZ,270,128102,0
2021-02-20,LIG,-1,40453,0
2021-02-20,LIG,30,39693,0
2021-02-20,LIG,90,40453,0
2021-02-20,LIG,120,40453,0
2021-02-20,LIG,180,40453,0
2021-02-20,LIG,270,40453,0
2021-02-20,LOM,-1,246496,0
2021-02-20,LOM,30,243571,0
2021-02-20,LOM,90,246496,0
2021-02-20,LOM,120,246496,0
2021-02-20,LOM,180,246496,0
2021-02-20,LOM,270,246496,0
2021-02-20,MAR,-1,29539,0
2021-02-20,MAR,30,28834,0
2021-02-20,MAR,90,29539,0
2021-02-20,MAR,120,29539,0
2021-02-20,MAR,180,29539,0
2021-02-20,MAR,270,29539,0
2021-02-20,MOL,-1,6775,0
2021-02-20,MOL,30,6681,0
2021-02-20,MOL,90,6775,0
2021-02-20,MOL,120,6775,0
2021-02-20,MOL,180,6775,0
2021-02-20,MOL,270,6775,0
2021-02-20,PAB,-1,24046,0
2021-02-20,PAB,30,22780,0
2021-02-20,PAB,90,24046,0
2021-02-20,PAB,120,24046,0
