data_somministrazione,area,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-08-18,MOL,1011,0,192649,0
2021-08-18,PAB,558,0,293211,0
2021-08-18,PAT,3214,0,316533,0
2021-08-18,PIE,7081,0,2564987,0
2021-08-18,PUG,9676,0,2514897,0
2021-08-18,SAR,5138,0,949741,0
2021-08-18,SIC,10401,0,2610352,0
2021-08-18,TOS,13423,0,2133273,0
2021-08-18,UMB,1985,0,543040,0
2021-08-18,VDA,453,0,69941,0
2021-08-18,VEN,9394,0,2884586,0
2021-08-19,ABR,3488,0,809718,0
2021-08-19,BAS,1948,0,321080,0
2021-08-19,CAL,3571,0,1074220,0
2021-08-19,CAM,12814,0,3441302,0
2021-08-19,EMR,9907,0,2660695,0
2021-08-19,FVG,3061,0,725358,0
2021-08-19,LAZ,7116,0,3808846,0
2021-08-19,LIG,7210,0,921704,0
2021-08-19,LOM,14479,0,6500670,0
2021-08-19,MAR,2936,0,926027,0
2021-08-19,MOL,1683,0,194332,0
2021-08-19,PAB,745,0,293956,0
2021-08-19,PAT,3546,0,320079,0
2021-08-19,PIE,5712,0,2570699,0
2021-08-19,PUG,9240,0,2524137,0
2021-08-19,SAR,5153,0,954894,0
2021-08-19,SIC,9172,0,2619524,0
2021-08-19,TOS,13109,0,2146382,0
2021-08-19,UMB,2102,0,545142,0
2021-08-19,VDA,196,0,70137,0
2021-08-19,VEN,7644,0,2892230,0
2021-08-20,ABR,4067,0,813785,0
2021-08-20,BAS,1714,0,322794,0
2021-08-20,CAL,4609,0,1078829,0
2021-08-20,CAM,10221,0,3451523,0
2021-08-20,EMR,9775,0,2670470,0
2021-08-20,FVG,3554,0,728912,0
2021-08-20,LAZ,7043,0,3815889,0
2021-08-20,LIG,6556,0,928260,0
2021-08-20,LOM,13198,0,6513868,0
2021-08-20,MAR,2141,0,928168,0
2021-08-20,MOL,1964,0,196296,0
2021-08-20,PAB,3112,0,297068,0
2021-08-20,PAT,3770,0,323849,0
2021-08-20,PIE,6695,0,2577394,0
2021-08-20,PUG,9864,0,2534001,0
2021-08-20,SAR,5456,0,960350,0
2021-08-20,SIC,9015,0,2628539,0
2021-08-20,TOS,10479,0,2156861,0
2021-08-20,UMB,1864,0,547006,0
2021-08-20,VDA,332,0,70469,0
2021-08-20,VEN,8363,0,2900593,0
2021-08-21,ABR,2121,0,815906,0
2021-08-21,BAS,1608,0,324402,0
2021-08-21,CAL,2237,0,1081066,0
2021-08-21,CAM,5983,0,3457506,0
2021-08-21,EMR,8985,0,2679455,0
2021-08-21,FVG,2614,0,731526,0
2021-08-21,LAZ,7437,0,3823326,0
2021-08-21,LIG,2199,0,930459,0
2021-08-21,LOM,12010,0,6525878,0
2021-08-21,MAR,1478,0,929646,0
2021-08-21,MOL,1072,0,197368,0
2021-08-21,PAB,1160,0,298228,0
2021-08-21,PAT,767,0,324616,0
2021-08-21,PIE,5880,0,2583274,0
2021-08-21,PUG,2359,0,2536360,0
2021-08-21,SAR,2036,0,962386,0
2021-08-21,SIC,7585,0,2636124,0
2021-08-21,TOS,9903,0,2166764,0
2021-08-21,UMB,1282,0,548288,0
2021-08-21,VDA,349,0,70818,0
2021-08-21,VEN,4067,0,2904660,0
2021-08-22,ABR,1298,0,817204,0
2021-08-22,BAS,1419,0,325821,0
2021-08-22,CAL,1046,0,1082112,0
2021-08-22,CAM,4710,0,3462216,0
2021-08-22,EMR,9969,0,2689424,0
2021-08-22,FVG,1312,0,732838,0
2021-08-22,LAZ,6826,0,3830152,0
2021-08-22,LIG,589,0,931048,0
2021-08-22,LOM,10681,0,6536559,0
2021-08-22,MAR,34,0,929680,0
2021-08-22,MOL,387,0,197755,0
2021-08-22,PAB,725,0,298953,0
2021-08-22,PAT,187,0,324803,0
2021-08-22,PIE,4596,0,2587870,0
2021-08-22,PUG,957,0,2537317,0
2021-08-22,SAR,767,0,963153,0
2021-08-22,SIC,6443,0,2642567,0
2021-08-22,TOS,11517,0,2178281,0
2021-08-22,UMB,1013,0,549301,0
2021-08-22,VDA,170,0,70988,0
2021-08-22,VEN,3527,0,2908187,0
2021-08-23,ABR,4285,0,821489,0
2021-08-23,BAS,2094,0,327915,0
2021-08-23,CAL,4907,0,1087019,0
2021-08-23,CAM,14446,0,3476662,0
2021-08-23,EMR,11050,0,2700474,0
2021-08-23,FVG,2192,0,735030,0
2021-08-23,LAZ,8458,0,3838610,0
2021-08-23,LIG,7164,0,938212,0
2021-08-23,LOM,34150,0,6570709,0
2021-08-23,MAR,3988,0,933668,0
2021-08-23,MOL,1460,0,199215,0
2021-08-23,PAB,1444,0,300397,0
2021-08-23,PAT,2940,0,327743,0
2021-08-23,PIE,9818,0,2597688,0
2021-08-23,PUG,19984,0,2557301,0
2021-08-23,SAR,4969,0,968122,0
2021-08-23,SIC,13341,0,2655908,0
2021-08-23,TOS,11870,0,2190151,0
2021-08-23,UMB,3884,0,553185,0
2021-08-23,VDA,313,0,71301,0
2021-08-23,VEN,14114,0,2922301,0
2021-08-24,ABR,4508,0,825997,0
2021-08-24,BAS,1956,0,329871,0
2021-08-24,CAL,4197,0,1091216,0
2021-08-24,CAM,14108,0,3490770,0
2021-08-24,EMR,13125,0,2713599,0
2021-08-24,FVG,5864,0,740894,0
2021-08-24,LAZ,8347,0,3846957,0
2021-08-24,LIG,5929,0,944141,0
2021-08-24,LOM,23616,0,6594325,0
2021-08-24,MAR,3289,0,936957,0
2021-08-24,MOL,1471,0,200686,0
2021-08-24,PAB,1476,0,301873,0
2021-08-24,PAT,3327,0,331070,0
2021-08-24,PIE,7599,0,2605287,0
2021-08-24,PUG,16055,0,2573356,0
2021-08-24,SAR,5375,0,973497,0
2021-08-24,SIC,12832,0,2668740,0
2021-08-24,TOS,9534,0,2199685,0
2021-08-24,UMB,2632,0,555817,0
2021-08-24,VDA,531,0,71832,0
2021-08-24,VEN,11121,0,2933422,0
2021-08-25,ABR,4788,0,830785,0
2021-08-25,BAS,1512,0,331383,0
2021-08-25,CAL,5586,0,1096802,0
2021-08-25,CAM,14341,0,3505111,0
2021-08-25,EMR,15899,0,2729498,0
2021-08-25,FVG,4858,0,745752,0
2021-08-25,LAZ,22967,0,3869924,0
2021-08-25,LIG,6243,0,950384,0
2021-08-25,LOM,23230,0,6617555,0
2021-08-25,MAR,3011,0,939968,0
2021-08-25,MOL,1168,0,201854,0
2021-08-25,PAB,2031,0,303904,0
2021-08-25,PAT,3315,0,334385,0
2021-08-25,PIE,8519,0,2613806,0
2021-08-25,PUG,15948,0,2589304,0
2021-08-25,SAR,5917,0,979414,0
2021-08-25,SIC,11935,0,2680675,0
2021-08-25,TOS,10278,0,2209963,0
2021-08-25,UMB,2830,0,558647,0
2021-08-25,VDA,555,0,72387,0
2021-08-25,VEN,12239,0,2945661,0
2021-08-26,ABR,3816,0,834601,0
2021-08-26,BAS,1410,0,332793,0
2021-08-26,CAL,4071,0,1100873,0
2021-08-26,CAM,16599,0,3521710,0
2021-08-26,EMR,18578,0,2748076,0
2021-08-26,FVG,5975,0,751727,0
2021-08-26,LAZ,25132,0,3895056,0
2021-08-26,LIG,6521,0,956905,0
2021-08-26,LOM,18738,0,6636293,0
2021-08-26,MAR,3122,0,943090,0
2021-08-26,MOL,1422,0,203276,0
2021-08-26,PAB,1457,0,305361,0
2021-08-26,PAT,3106,0,337491,0
2021-08-26,PIE,9175,0,2622981,0
2021-08-26,PUG,11834,0,2601138,0
2021-08-26,SAR,4145,0,983559,0
2021-08-26,SIC,10982,0,2691657,0
2021-08-26,TOS,9492,0,2219455,0
2021-08-26,UMB,2327,0,560974,0
2021-08-26,VDA,264,0,72651,0
2021-08-26,VEN,14199,0,2959860,0
2021-08-27,ABR,5533,0,840134,0
2021-08-27,BAS,1498,0,334291,0
2021-08-27,CAL,5599,0,1106472,0
2021-08-27,CAM,16785,0,3538495,0
2021-08-27,EMR,21180,0,2769256,0
2021-08-27,FVG,4741,0,756468,0
2021-08-27,LAZ,24176,0,3919232,0
2021-08-27,LIG,6528,0,963433,0
2021-08-27,LOM,17526,0,6653819,0
2021-08-27,MAR,3094,0,946184,0
2021-08-27,MOL,1717,0,204993,0
2021-08-27,PAB,1878,0,307239,0
2021-08-27,PAT,2906,0,340397,0
2021-08-27,PIE,10273,0,2633254,0
2021-08-27,PUG,14326,0,2615464,0
2021-08-27,SAR,3550,0,987109,0
2021-08-27,SIC,13591,0,2705248,0
2021-08-27,TOS,8807,0,2228262,0
2021-08-27,UMB,3199,0,564173,0
2021-08-27,VDA,377,0,73028,0
2021-08-27,VEN,18549,0,2978409,0
2021-08-28,ABR,1616,0,841750,0
2021-08-28,BAS,1247,0,335538,0
2021-08-28,CAL,3448,0,1109920,0
2021-08-28,CAM,12469,0,3550964,0
2021-08-28,EMR,17917,0,2787173,0
2021-08-28,FVG,1152,0,757620,0
2021-08-28,LAZ,22397,0,3941629,0
2021-08-28,LIG,3158,0,966591,0
2021-08-28,LOM,17484,0,6671303,0
2021-08-28,MAR,2004,0,948188,0
2021-08-28,MOL,1091,0,206084,0
2021-08-28,PAB,2373,0,309612,0
2021-08-28,PAT,822,0,341219,0
2021-08-28,PIE,10478,0,2643732,0
2021-08-28,PUG,3756,0,2619220,0
2021-08-28,SAR,1342,0,988451,0
2021-08-28,SIC,13656,0,2718904,0
2021-08-28,TOS,9576,0,2237838,0
2021-08-28,UMB,1458,0,565631,0
2021-08-28,VDA,448,0,73476,0
2021-08-28,VEN,12393,0,2990802,0
2021-08-29,ABR,950,0,842700,0
2021-08-29,BAS,1087,0,336625,0
2021-08-29,CAL,975,0,1110895,0
2021-08-29,CAM,6784,0,3557748,0
2021-08-29,EMR,12287,0,2799460,0
2021-08-29,FVG,1399,0,759019,0
2021-08-29,LAZ,19019,0,3960648,0
2021-08-29,LIG,576,0,967167,0
2021-08-29,LOM,12569,0,6683872,0
2021-08-29,MAR,217,0,948405,0
2021-08-29,MOL,1323,0,207407,0
2021-08-29,PAB,547,0,310159,0
2021-08-29,PAT,315,0,341534,0
2021-08-29,PIE,10279,0,2654011,0
2021-08-29,PUG,871,0,2620091,0
2021-08-29,SAR,113,0,988564,0
2021-08-29,SIC,9815,0,2728719,0
2021-08-29,TOS,9475,0,2247313,0
2021-08-29,UMB,1272,0,566903,0
2021-08-29,VDA,203,0,73679,0
2021-08-29,VEN,8915,0,2999717,0
2021-08-30,ABR,5481,0,848181,0
2021-08-30,BAS,1681,0,338306,0
2021-08-30,CAL,6266,0,1117161,0
2021-08-30,CAM,19567,0,3577315,0
2021-08-30,EMR,19593,0,2819053,0
2021-08-30,FVG,4735,0,763754,0
2021-08-30,LAZ,21481,0,3982129,0
2021-08-30,LIG,7396,0,974563,0
2021-08-30,LOM,28513,0,6712385,0
2021-08-30,MAR,3419,0,951824,0
2021-08-30,MOL,1486,0,208893,0
2021-08-30,PAB,1394,0,311553,0
2021-08-30,PAT,2750,0,344284,0
2021-08-30,PIE,14095,0,2668106,0
2021-08-30,PUG,17433,0,2637524,0
2021-08-30,SAR,4010,0,992574,0
2021-08-30,SIC,18084,0,2746803,0
2021-08-30,TOS,12251,0,2259564,0
2021-08-30,UMB,484,0,567387,0
2021-08-30,VDA,438,0,74117,0
2021-08-30,VEN,19041,0,3018758,0
2021-08-31,ABR,4734,0,852915,0
2021-08-31,BAS,1435,0,339741,0
2021-08-31,CAL,4192,0,1121353,0
2021-08-31,CAM,17164,0,3594479,0
2021-08-31,EMR,19929,0,2838982,0
2021-08-31,FVG,5951,0,769705,0
2021-08-31,LAZ,20628,0,4002757,0
2021-08-31,LIG,7003,0,981566,0
2021-08-31,LOM,26513,0,6738898,0
2021-08-31,MAR,2910,0,954734,0
2021-08-31,MOL,1440,0,210333,0
2021-08-31,PAB,1351,0,312904,0
2021-08-31,PAT,3198,0,347482,0
2021-08-31,PIE,12564,0,2680670,0
2021-08-31,PUG,16841,0,2654365,0
2021-08-31,SAR,4617,0,997191,0
2021-08-31,SIC,17840,0,2764643,0
2021-08-31,TOS,9898,0,2269462,0
2021-08-31,UMB,2964,0,570351,0
2021-08-31,VDA,542,0,74659,0
2021-08-31,VEN,12932,0,3031690,0
2021-09-01,ABR,5319,0,858234,0
2021-09-01,BAS,2217,0,341958,0
2021-09-01,CAL,5689,0,1127042,0
2021-09-01,CAM,17241,0,3611720,0
2021-09-01,EMR,15656,0,2854638,0
2021-09-01,FVG,6379,0,776084,0
2021-09-01,LAZ,19195,0,4021952,0
2021-09-01,LIG,5870,0,987436,0
2021-09-01,LOM,30019,0,6768917,0
2021-09-01,MAR,4239,0,958973,0
2021-09-01,MOL,1459,0,211792,0
2021-09-01,PAB,511,0,313415,0
2021-09-01,PAT,3140,0,350622,0
2021-09-01,PIE,12284,0,2692954,0
2021-09-01,PUG,15249,0,2669614,0
2021-09-01,SAR,5171,0,1002362,0
2021-09-01,SIC,14451,0,2779094,0
2021-09-01,TOS,10328,0,2279790,0
2021-09-01,UMB,3526,0,573877,0
2021-09-01,VDA,618,0,75277,0
2021-09-01,VEN,13644,0,3045334,0
2021-09-02,ABR,4266,0,862500,0
2021-09-02,BAS,2179,0,344137,0
2021-09-02,CAL,4425,0,1131467,0
2021-09-02,CAM,15561,0,3627281,0
2021-09-02,EMR,18761,0,2873399,0
2021-09-02,FVG,4932,0,781016,0
2021-09-02,LAZ,19428,0,4041380,0
2021-09-02,LIG,5698,0,993134,0
2021-09-02,LOM,31034,0,6799951,0
2021-09-02,MAR,4317,0,963290,0
2021-09-02,MOL,1229,0,213021,0
2021-09-02,PAB,528,0,313943,0
2021-09-02,PAT,2440,0,353062,0
2021-09-02,PIE,11051,0,2704005,0
2021-09-02,PUG,16127,0,2685741,0
2021-09-02,SAR,6402,0,1008764,0
2021-09-02,SIC,13224,0,2792318,0
2021-09-02,TOS,7596,0,2287386,0
2021-09-02,UMB,3465,0,577342,0
2021-09-02,VDA,432,0,75709,0
2021-09-02,VEN,16838,0,3062172,0
2021-09-03,ABR,4122,0,866622,0
2021-09-03,BAS,2122,0,346259,0
2021-09-03,CAL,5544,0,1137011,0
2021-09-03,CAM,15914,0,3643195,0
2021-09-03,EMR,17670,0,2891069,0
2021-09-03,FVG,1989,0,783005,0
2021-09-03,LAZ,19498,0,4060878,0
2021-09-03,LIG,5264,0,998398,0
2021-09-03,LOM,30439,0,6830390,0
2021-09-03,MAR,4316,0,967606,0
2021-09-03,MOL,1393,0,214414,0
2021-09-03,PAB,2249,0,316192,0
2021-09-03,PAT,2758,0,355820,0
2021-09-03,PIE,12351,0,2716356,0
2021-09-03,PUG,13235,0,2698976,0
2021-09-03,SAR,5673,0,1014437,0
2021-09-03,SIC,12044,0,2804362,0
2021-09-03,TOS,6724,0,2294110,0
2021-09-03,UMB,2987,0,580329,0
2021-09-03,VDA,397,0,76106,0
2021-09-03,VEN,24606,0,3086778,0
2021-09-04,ABR,1429,0,868051,0
2021-09-04,BAS,1863,0,348122,0
2021-09-04,CAL,3259,0,1140270,0
2021-09-04,CAM,9578,0,3652773,0
2021-09-04,EMR,15616,0,2906685,0
2021-09-04,FVG,1263,0,784268,0
2021-09-04,LAZ,4979,0,4065857,0
2021-09-04,LIG,2168,0,1000566,0
2021-09-04,LOM,25359,0,6855749,0
2021-09-04,MAR,3860,0,971466,0
2021-09-04,MOL,970,0,215384,0
2021-09-04,PAB,828,0,317020,0
2021-09-04,PAT,467,0,356287,0
2021-09-04,PIE,12591,0,2728947,0
2021-09-04,PUG,3935,0,2702911,0
2021-09-04,SAR,3581,0,1018018,0
2021-09-04,SIC,10003,0,2814365,0
2021-09-04,TOS,9358,0,2303468,0
2021-09-04,UMB,2359,0,582688,0
2021-09-04,VDA,383,0,76489,0
2021-09-04,VEN,17610,0,3104388,0
2021-09-05,ABR,995,0,869046,0
2021-09-05,BAS,1820,0,349942,0
2021-09-05,CAL,814,0,1141084,0
2021-09-05,CAM,3163,0,3655936,0
2021-09-05,EMR,10847,0,2917532,0
2021-09-05,FVG,1348,0,785616,0
2021-09-05,LAZ,3810,0,4069667,0
2021-09-05,LIG,764,0,1001330,0
2021-09-05,LOM,20924,0,6876673,0
2021-09-05,MAR,66,0,971532,0
2021-09-05,MOL,7,0,215391,0
2021-09-05,PAB,518,0,317538,0
2021-09-05,PAT,0,0,356287,0
2021-09-05,PIE,8751,0,2737698,0
2021-09-05,PUG,2257,0,2705168,0
2021-09-05,SAR,531,0,1018549,0
2021-09-05,SIC,7278,0,2821643,0
2021-09-05,TOS,8913,0,2312381,0
2021-09-05,UMB,3153,0,585841,0
2021-09-05,VDA,139,0,76628,0
2021-09-05,VEN,11756,0,3116144,0
2021-09-06,ABR,4030,0,873076,0
2021-09-06,BAS,2296,0,352238,0
2021-09-06,CAL,4578,0,1145662,0
2021-09-06,CAM,12327,0,3668263,0
2021-09-06,EMR,18555,0,2936087,0
2021-09-06,FVG,3205,0,788821,0
2021-09-06,LAZ,7292,0,4076959,0
2021-09-06,LIG,5434,0,1006764,0
2021-09-06,LOM,39998,0,6916671,0
2021-09-06,MAR,4659,0,976191,0
2021-09-06,MOL,846,0,216237,0
2021-09-06,PAB,603,0,318141,0
2021-09-06,PAT,2212,0,358499,0
2021-09-06,PIE,12432,0,2750130,0
2021-09-06,PUG,14814,0,2719982,0
2021-09-06,SAR,6759,0,1025308,0
2021-09-06,SIC,13390,0,2835033,0
2021-09-06,TOS,13619,0,2326000,0
2021-09-06,UMB,3712,0,589553,0
2021-09-06,VDA,351,0,76979,0
2021-09-06,VEN,22511,0,3138655,0
2021-09-07,ABR,3908,0,876984,0
2021-09-07,BAS,1991,0,354229,0
2021-09-07,CAL,3155,0,1148817,0
2021-09-07,CAM,11326,0,3679589,0
2021-09-07,EMR,20456,0,2956543,0
2021-09-07,FVG,1988,0,790809,0
2021-09-07,LAZ,6781,0,4083740,0
2021-09-07,LIG,5251,0,1012015,0
2021-09-07,LOM,45647,0,6962318,0
2021-09-07,MAR,4464,0,980655,0
2021-09-07,MOL,577,0,216814,0
2021-09-07,PAB,1110,0,319251,0
2021-09-07,PAT,2214,0,360713,0
2021-09-07,PIE,12649,0,2762779,0
2021-09-07,PUG,16224,0,2736206,0
2021-09-07,SAR,7057,0,1032365,0
2021-09-07,SIC,13337,0,2848370,0
2021-09-07,TOS,12379,0,2338379,0
2021-09-07,UMB,3856,0,593409,0
2021-09-07,VDA,583,0,77562,0
2021-09-07,VEN,21078,0,3159733,0
2021-09-08,ABR,2859,0,879843,0
2021-09-08,BAS,2187,0,356416,0
2021-09-08,CAL,4455,0,1153272,0
2021-09-08,CAM,10634,0,3690223,0
2021-09-08,EMR,17893,0,2974436,0
2021-09-08,FVG,1775,0,792584,0
2021-09-08,LAZ,6115,0,4089855,0
2021-09-08,LIG,5478,0,1017493,0
2021-09-08,LOM,44931,0,7007249,0
2021-09-08,MAR,5244,0,985899,0
2021-09-08,MOL,733,0,217547,0
2021-09-08,PAB,286,0,319537,0
2021-09-08,PAT,1088,0,361801,0
2021-09-08,PIE,9938,0,2772717,0
2021-09-08,PUG,12964,0,2749170,0
2021-09-08,SAR,9103,0,1041468,0
2021-09-08,SIC,11179,0,2859549,0
2021-09-08,TOS,14283,0,2352662,0
2021-09-08,UMB,3661,0,597070,0
2021-09-08,VDA,403,0,77965,0
2021-09-08,VEN,22669,0,3182402,0
2021-09-09,ABR,5679,0,885522,0
2021-09-09,BAS,2553,0,358969,0
2021-09-09,CAL,3941,0,1157213,0
2021-09-09,CAM,10351,0,3700574,0
2021-09-09,EMR,19788,0,2994224,0
2021-09-09,FVG,1978,0,794562,0
2021-09-09,LAZ,6682,0,4096537,0
2021-09-09,LIG,5414,0,1022907,0
2021-09-09,LOM,44928,0,7052177,0
2021-09-09,MAR,4632,0,990531,0
2021-09-09,MOL,801,0,218348,0
2021-09-09,PAB,1050,0,320587,0
2021-09-09,PAT,1137,0,362938,0
2021-09-09,PIE,10185,0,2782902,0
2021-09-09,PUG,13615,0,2762785,0
2021-09-09,SAR,9506,0,1050974,0
2021-09-09,SIC,15361,0,2874910,0
2021-09-09,TOS,13286,0,2365948,0
2021-09-09,UMB,4505,0,601575,0
2021-09-09,VDA,228,0,78193,0
2021-09-09,VEN,25820,0,3208222,0
2021-09-10,ABR,3441,0,888963,0
2021-09-10,BAS,2051,0,361020,0
2021-09-10,CAL,5404,0,1162617,0
2021-09-10,CAM,10289,0,3710863,0
2021-09-10,EMR,21136,0,3015360,0
2021-09-10,FVG,3321,0,797883,0
2021-09-10,LAZ,5842,0,4102379,0
2021-09-10,LIG,5107,0,1028014,0
2021-09-10,LOM,41395,0,7093572,0
2021-09-10,MAR,5575,0,996106,0
2021-09-10,MOL,629,0,218977,0
2021-09-10,PAB,995,0,321582,0
2021-09-10,PAT,1761,0,364699,0
2021-09-10,PIE,12456,0,2795358,0
2021-09-10,PUG,13535,0,2776320,0
2021-09-10,SAR,7681,0,1058655,0
2021-09-10,SIC,16478,0,2891388,0
2021-09-10,TOS,12757,0,2378705,0
2021-09-10,UMB,3899,0,605474,0
2021-09-10,VDA,408,0,78601,0
2021-09-10,VEN,23912,0,3232134,0
2021-09-11,ABR,1344,0,890307,0
2021-09-11,BAS,2119,0,363139,0
2021-09-11,CAL,2944,0,1165561,0
2021-09-11,CAM,5739,0,3716602,0
2021-09-11,EMR,20592,0,3035952,0
2021-09-11,FVG,583,0,798466,0
2021-09-11,LAZ,4659,0,4107038,0
2021-09-11,LIG,1369,0,1029383,0
2021-09-11,LOM,27971,0,7121543,0
2021-09-11,MAR,2348,0,998454,0
2021-09-11,MOL,1057,0,220034,0
2021-09-11,PAB,648,0,322230,0
2021-09-11,PAT,259,0,364958,0
2021-09-11,PIE,12399,0,2807757,0
2021-09-11,PUG,3487,0,2779807,0
2021-09-11,SAR,5300,0,1063955,0
2021-09-11,SIC,13716,0,2905104,0
2021-09-11,TOS,13728,0,2392433,0
2021-09-11,UMB,2800,0,608274,0
2021-09-11,VDA,388,0,78989,0
2021-09-11,VEN,17846,0,3249980,0
2021-09-12,ABR,857,0,891164,0
2021-09-12,BAS,1459,0,364598,0
2021-09-12,CAL,1324,0,1166885,0
2021-09-12,CAM,3267,0,3719869,0
2021-09-12,EMR,11029,0,3046981,0
2021-09-12,FVG,958,0,799424,0
2021-09-12,LAZ,2930,0,4109968,0
2021-09-12,LIG,54,0,1029437,0
2021-09-12,LOM,18082,0,7139625,0
2021-09-12,MAR,84,0,998538,0
2021-09-12,MOL,49,0,220083,0
2021-09-12,PAB,156,0,322386,0
2021-09-12,PAT,4,0,364962,0
2021-09-12,PIE,7117,0,2814874,0
2021-09-12,PUG,832,0,2780639,0
2021-09-12,SAR,2613,0,1066568,0
2021-09-12,SIC,9090,0,2914194,0
2021-09-12,TOS,14034,0,2406467,0
2021-09-12,UMB,2646,0,610920,0
2021-09-12,VDA,0,0,78989,0
2021-09-12,VEN,13009,0,3262989,0
2021-09-13,ABR,3549,7,894713,7
2021-09-13,BAS,1896,0,366494,0
2021-09-13,CAL,5294,2,1172179,2
2021-09-13,CAM,10157,2,3730026,2
2021-09-13,EMR,19591,33,3066572,33
2021-09-13,FVG,2063,13,801487,13
2021-09-13,LAZ,13643,17,4123611,17
2021-09-13,LIG,4804,7,1034241,7
2021-09-13,LOM,30061,145,7169686,145
2021-09-13,MAR,6101,6,1004639,6
2021-09-13,MOL,288,0,220371,0
2021-09-13,PAB,520,23,322906,23
2021-09-13,PAT,1648,5,366610,5
2021-09-13,PIE,11407,23,2826281,23
2021-09-13,PUG,14535,29,2795174,29
2021-09-13,SAR,8000,1,1074568,1
2021-09-13,SIC,17778,7,2931972,7
2021-09-13,TOS,15002,17,2421469,17
2021-09-13,UMB,2173,1,613093,1
2021-09-13,VDA,278,0,79267,0
2021-09-13,VEN,22336,274,3285325,274
2021-09-14,ABR,3120,3,897833,10
2021-09-14,BAS,1886,0,368380,0
2021-09-14,CAL,4045,2,1176224,4
2021-09-14,CAM,9170,3,3739196,5
2021-09-14,EMR,16052,43,3082624,76
2021-09-14,FVG,2825,17,804312,30
2021-09-14,LAZ,11889,50,4135500,67
2021-09-14,LIG,4172,7,1038413,14
2021-09-14,LOM,29331,170,7199017,315
2021-09-14,MAR,4936,20,1009575,26
2021-09-14,MOL,381,1,220752,1
2021-09-14,PAB,364,9,323270,32
2021-09-14,PAT,1403,4,368013,9
2021-09-14,PIE,11006,31,2837287,54
2021-09-14,PUG,17686,33,2812860,62
2021-09-14,SAR,8651,5,1083219,6
2021-09-14,SIC,15805,9,2947777,16
2021-09-14,TOS,13068,14,2434537,31
2021-09-14,UMB,2453,0,615546,1
2021-09-14,VDA,538,0,79805,0
2021-09-14,VEN,18444,203,3303769,477
2021-09-15,ABR,4642,0,902475,10
2021-09-15,BAS,1821,1,370201,1
2021-09-15,CAL,4522,5,1180746,9
2021-09-15,CAM,9281,3,3748477,8
2021-09-15,EMR,15733,45,3098357,121
2021-09-15,FVG,2440,12,806752,42
2021-09-15,LAZ,9923,22,4145423,89
2021-09-15,LIG,4124,5,1042537,19
2021-09-15,LOM,26807,214,7225824,529
2021-09-15,MAR,5721,24,1015296,50
2021-09-15,MOL,231,0,220983,1
2021-09-15,PAB,426,7,323696,39
2021-09-15,PAT,1253,1,369266,10
2021-09-15,PIE,10477,42,2847764,96
2021-09-15,PUG,11874,23,2824734,85
2021-09-15,SAR,8198,3,1091417,9
2021-09-15,SIC,13961,5,2961738,21
2021-09-15,TOS,13226,45,2447763,76
2021-09-15,UMB,2883,1,618429,2
2021-09-15,VDA,351,0,80156,0
2021-09-15,VEN,15200,169,3318969,646
2021-09-16,ABR,2219,5,904694,15
2021-09-16,BAS,2044,0,372245,1
2021-09-16,CAL,4169,4,1184915,13
2021-09-16,CAM,8380,11,3756857,19
2021-09-16,EMR,18511,77,3116868,198
2021-09-16,FVG,2532,12,809284,54
2021-09-16,LAZ,7835,252,4153258,341
2021-09-16,LIG,3126,4,1045663,23
2021-09-16,LOM,22219,172,7248043,701
2021-09-16,MAR,4848,18,1020144,68
2021-09-16,MOL,229,2,221212,3
2021-09-16,PAB,730,20,324426,59
2021-09-16,PAT,1297,6,370563,16
2021-09-16,PIE,10670,31,2858434,127
2021-09-16,PUG,14147,66,2838881,151
2021-09-16,SAR,8607,4,1100024,13
2021-09-16,SIC,12965,17,2974703,38
2021-09-16,TOS,13318,51,2461081,127
2021-09-16,UMB,3832,9,622261,11
2021-09-16,VDA,238,1,80394,1
2021-09-16,VEN,18152,208,3337121,854
2021-09-17,ABR,3823,4,908517,19
2021-09-17,BAS,2020,1,374265,2
2021-09-17,CAL,5127,4,1190042,17
2021-09-17,CAM,8165,10,3765022,29
2021-09-17,EMR,13703,44,3130571,242
2021-09-17,FVG,2837,10,812121,64
2021-09-17,LAZ,7628,555,4160886,896
2021-09-17,LIG,3625,4,1049288,27
2021-09-17,LOM,20725,149,7268768,850
2021-09-17,MAR,6253,35,1026397,103
2021-09-17,MOL,481,3,221693,6
2021-09-17,PAB,1468,17,325894,76
2021-09-17,PAT,1047,5,371610,21
2021-09-17,PIE,10341,27,2868775,154
2021-09-17,PUG,11117,47,2849998,198
2021-09-17,SAR,7798,2,1107822,15
2021-09-17,SIC,13293,11,2987996,49
2021-09-17,TOS,15434,48,2476515,175
2021-09-17,UMB,2538,1,624799,12
2021-09-17,VDA,176,0,80570,1
2021-09-17,VEN,12575,168,3349696,1022
2021-09-18,ABR,1480,4,909997,23
2021-09-18,BAS,2590,2,376855,4
2021-09-18,CAL,2798,1,1192840,18
2021-09-18,CAM,6762,4,3771784,33
2021-09-18,EMR,13686,43,3144257,285
2021-09-18,FVG,1970,8,814091,72
2021-09-18,LAZ,11136,338,4172022,1234
2021-09-18,LIG,1375,3,1050663,30
2021-09-18,LOM,21557,105,7290325,955
2021-09-18,MAR,2753,6,1029150,109
