data_somministrazione,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-10-21,30-39,17531,3494,5172773,36284
2021-10-21,40-49,16260,4756,6837715,55339
2021-10-21,50-59,12831,7288,7999481,89236
2021-10-21,60-69,4998,8572,6600045,108766
2021-10-21,70-79,2060,6711,5460857,92989
2021-10-21,80-89,858,38759,3471289,447709
2021-10-21,90+,255,9824,791970,103093
2021-10-22,05-11,0,0,0,0
2021-10-22,12-19,9145,56,3058397,2218
2021-10-22,20-29,13060,2251,4872813,25491
2021-10-22,30-39,16202,3722,5188975,40006
2021-10-22,40-49,15639,5119,6853354,60458
2021-10-22,50-59,11945,7729,8011426,96965
2021-10-22,60-69,4799,8563,6604844,117329
2021-10-22,70-79,1903,7363,5462760,100352
2021-10-22,80-89,868,33931,3472157,481640
2021-10-22,90+,235,8270,792205,111363
2021-10-23,05-11,0,0,0,0
2021-10-23,12-19,8500,43,3066897,2261
2021-10-23,20-29,10136,1520,4882949,27011
2021-10-23,30-39,13071,2250,5202046,42256
2021-10-23,40-49,13240,3160,6866594,63618
2021-10-23,50-59,10559,5655,8021985,102620
2021-10-23,60-69,3540,6081,6608384,123410
2021-10-23,70-79,1166,4157,5463926,104509
2021-10-23,80-89,501,24151,3472658,505791
2021-10-23,90+,95,4928,792300,116291
2021-10-24,05-11,0,0,0,0
2021-10-24,12-19,4581,21,3071478,2282
2021-10-24,20-29,5905,848,4888854,27859
2021-10-24,30-39,7572,1031,5209618,43287
2021-10-24,40-49,7181,1553,6873775,65171
2021-10-24,50-59,5591,2354,8027576,104974
2021-10-24,60-69,1757,2840,6610141,126250
2021-10-24,70-79,560,1805,5464486,106314
2021-10-24,80-89,203,11326,3472861,517117
2021-10-24,90+,37,1657,792337,117948
2021-10-25,05-11,0,0,0,0
